Utility Characteristics,,,,,,Demand,,Energy Sources (Megawatthours),,,,,,,,,,Disposition,,,,,,Electric Revenues,,,,,,,
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2017,5748,Electric Energy Inc,IL,Investor Owned,SERC,0,0,"3,914,255",0,0,0,0,0,0,0,0,"3,914,255",0,"3,914,255",0,0,0,"3,914,255",0,0,"116,444.00",0,0,0,"116,444.00",O
2017,5760,City of Elizabeth City - (NC),NC,Municipal,SERC,66.5,76.7,.,"317,989",.,.,0,.,.,0,.,"317,989","295,048",.,.,.,"22,941","317,989","29,244.00",.,.,.,.,.,"29,244.00",O
2017,5763,City of Elizabethton - (TN),TN,Municipal,SERC,96.7,136.2,0,"519,860",0,.,0,0,0,0,0,"519,860","494,935",0,0,603,"24,322","519,860","52,170.00",.,0,0,0,"1,299.10","53,469.10",O
2017,5773,City of Elk River,MN,Municipal,MRO,64.6,47,66,"320,350",.,.,0,.,.,0,.,"320,416","313,953",.,311,.,"6,152","320,416","35,320.00",.,.,.,160,243,"35,723.00",O
2017,5777,City of Elkhorn - (WI),WI,Municipal,RFC,26.2,21,.,"121,532",.,.,0,.,.,0,.,"121,532","117,945",.,37,.,"3,550","121,532","12,084.00",.,.,.,.,113.6,"12,197.60",O
2017,5780,Elkhorn Rural Public Pwr Dist,NE,Political Subdivision,SPP,121.7,62.8,.,"297,261",.,.,0,.,.,0,.,"297,261","276,383",.,.,.,"20,878","297,261","28,828.00",.,.,.,.,.,"28,828.00",O
2017,5832,Elmhurst Mutual Power & Light Co,WA,Cooperative,WECC,36.6,76.5,.,"290,207",.,.,0,.,.,0,.,"290,207","280,203",.,"2,463",.,"7,541","290,207","19,187.00",.,.,.,.,411,"19,598.00",O
2017,5841,City of Ely - (MN),MN,Municipal,MRO,5.3,8.3,.,"37,300",.,.,0,.,.,0,.,"37,300","34,439",.,.,.,"2,861","37,300","3,418.10",.,.,.,.,.,"3,418.10",O
2017,5860,Empire District Electric Co,MO,Investor Owned,SPP,"1,075.00","1,027.00","5,270,174","1,446,382",.,.,0,.,.,0,.,"6,716,556","4,515,535","2,061,474",.,"11,102","128,445","6,716,556","518,023.30",0,"52,436.30",0,"9,010.60","3,241.20","582,711.40",O
2017,5862,"Empire Electric Assn, Inc",CO,Cooperative,WECC,113.1,115.4,19,"871,447",.,.,0,.,.,0,.,"871,466","859,010",.,.,"1,244","11,212","871,466","76,541.00",.,.,.,.,330.6,"76,871.60",O
2017,5880,"Energy Coop of New York, Inc",NY,Retail Power Marketer,NPCC,127.3,108.9,.,"689,642",.,.,0,.,.,0,.,"689,642","663,117",.,.,.,"26,525","689,642","29,055.90",.,.,.,.,.,"29,055.90",O
2017,5905,Excelsior Electric Member Corp,GA,Cooperative,SERC,91.7,112.5,.,"396,991",.,.,0,.,.,0,.,"396,991","372,254",.,.,.,"24,737","396,991","38,750.20",.,.,289,.,-65,"38,974.20",O
2017,5929,"Fairfield Electric Coop, Inc",SC,Cooperative,SERC,144,161,.,"670,413",.,.,0,.,.,0,.,"670,413","643,265",.,.,.,"27,148","670,413","74,527.00",.,.,.,.,"1,415.00","75,942.00",O
2017,5930,Village of Fairport - (NY),NY,Municipal,NPCC,75,101,.,"426,751",.,.,0,.,.,0,"8,781","435,532","424,813",.,.,409,"10,310","435,532","20,944.10",.,.,.,.,114.5,"21,058.60",O
2017,5935,Borough of Ephrata - (PA),PA,Municipal,RFC,27.1,28.2,.,"142,918",.,.,0,.,.,0,.,"142,918","134,588",0,"1,811","1,042","5,477","142,918","17,034.80",0,0,0,0,306.8,"17,341.60",O
2017,5953,"Entergy Solutions, Ltd",TX,Retail Power Marketer,NPCC,.,.,.,"13,664",.,.,0,.,.,0,.,"13,664","13,664",.,.,.,.,"13,664",479.3,.,.,.,.,.,479.3,O
2017,5961,Town of Erwin - (TN),TN,Municipal,SERC,39.1,43.3,0,"217,106",0,.,0,0,0,0,0,"217,106","208,634",0,0,293,"8,179","217,106","20,470.00",.,0,0,0,"1,073.40","21,543.40",O
2017,5964,"Escambia River Elec Coop, Inc",FL,Cooperative,SERC,42,50.1,.,"185,276",.,.,0,.,.,0,.,"185,276","173,239",.,651,.,"11,386","185,276","23,495.00",.,.,.,.,451,"23,946.00",O
2017,5969,City of Escondido - (CA),CA,Municipal,WECC,3,3,"2,545",.,.,.,0,.,.,0,.,"2,545",.,"2,545",.,.,.,"2,545",.,.,96,.,.,.,96,O
2017,5997,Town of Estes Park,CO,Municipal,WECC,16.4,23.8,.,"130,165",.,.,0,.,.,0,.,"130,165","124,640",.,.,.,"5,525","130,165","14,986.00",.,.,.,.,930,"15,916.00",O
2017,5998,City of Estherville - (IA),IA,Municipal,MRO,12.9,9.2,18,"57,622",.,.,0,.,.,0,.,"57,640","54,537",.,"1,623",.,"1,480","57,640","6,430.00",.,.,.,198,136,"6,764.00",O
2017,6008,City of Etowah,TN,Municipal,SERC,43.3,41.9,0,"243,824",0,.,0,0,0,0,0,"243,824","239,032",0,0,0,"4,792","243,824","19,456.00",.,0,0,0,625.9,"20,081.90",O
2017,6019,City of Eudora - (KS),KS,Municipal,,12,8,.,"46,500",0,0,0,0,0,0,0,"46,500","40,584",.,.,"2,029","3,887","46,500","4,837.90",0,0,0,0,0,"4,837.90",O
2017,6022,City of Eugene - (OR),OR,Municipal,WECC,394.5,523.6,"510,030","3,951,963","86,354","23,214","63,140",.,.,0,"-1,560","4,523,573","2,454,901","1,997,333",.,.,"71,339","4,523,573","220,538.70",0,"39,249.80",.,"1,755.30","7,110.20","268,654.00",O
2017,6043,City of Evansville,WI,Municipal,MISO,14.6,11.3,0,"67,468",0,0,.,0,0,.,0,"67,468","63,659",0,0,0,"3,809","67,468","7,668.60",.,.,.,.,85.7,"7,754.30",O
2017,6112,"Farmers Electric Coop, Inc - (IA)",IA,Cooperative,RFC,23.6,19.1,.,"125,668",.,.,0,.,.,0,.,"125,668","119,937",.,.,161,"5,570","125,668","12,626.50",.,.,.,.,238.7,"12,865.20",O
2017,6132,City of Fairbury,NE,Municipal,MRO,19.9,17.9,223,"92,669",.,.,0,.,.,0,.,"92,892","82,784",.,.,.,"10,108","92,892","8,422.00",.,.,.,.,.,"8,422.00",O
2017,6138,City of Fairfax - (MN),MN,Municipal,MRO,2.2,3.1,23,"10,611",.,.,0,.,.,0,.,"10,634","10,529",.,.,.,105,"10,634",984,.,.,.,.,.,984,O
2017,6145,City of Fairhope - (AL),AL,Municipal,SERC,39,36.6,.,"174,531",.,.,0,.,.,0,.,"174,531","167,499",.,.,0,"7,032","174,531","19,487.00",.,.,.,.,42,"19,529.00",O
2017,6149,City of Ellensburg - (WA),WA,Municipal,WECC,34.7,47.5,.,"218,715",.,.,0,.,.,0,.,"218,715","214,459",.,.,.,"4,256","218,715","15,982.00",.,.,.,.,.,"15,982.00",O
2017,6151,Fairmont Public Utilities Comm,MN,Municipal,MRO,28.7,21.6,.,"151,629",.,.,0,.,.,0,.,"151,629","146,088",.,.,.,"5,541","151,629","15,370.20",.,.,.,.,310,"15,680.20",O
2017,6168,Farmers Electric Coop - (IA),IA,Cooperative,MRO,2.5,3.5,44,"17,790",.,.,0,.,.,0,.,"17,834","17,136",.,.,.,698,"17,834","2,223.00",.,.,.,.,.,"2,223.00",O
2017,6169,Fall River Rural Elec Coop Inc,ID,Cooperative,WECC,72,65.1,"39,598","305,099",.,.,0,"90,326","90,326",0,.,"344,697","311,435","11,413",.,"2,975","18,874","344,697","29,610.00",.,725,.,20,247,"30,602.00",O
2017,6173,Fannin County Electric Coop,TX,Cooperative,TRE,40,54,.,"158,895",.,.,0,.,.,0,.,"158,895","140,593",.,.,.,"18,302","158,895","19,273.00",.,.,.,.,490,"19,763.00",O
2017,6175,City of Falls City - (NE),NE,Municipal,MRO,14,11,0,"58,855",.,.,0,.,.,0,.,"58,855","53,716",.,.,.,"5,139","58,855","4,893.00",.,.,.,.,.,"4,893.00",O
2017,6181,"Farmers Electric Coop, Inc - (MO)",MO,Cooperative,SERC,62.2,63.8,.,"297,055",.,.,0,.,.,0,.,"297,055","278,861","2,849",.,.,"15,345","297,055","28,632.60",.,241.6,.,.,-352,"28,522.20",O
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Cooperative,TRE,292.2,322.7,.,"1,151,614",.,.,0,.,.,0,.,"1,151,614","1,095,118",.,"55,244","1,252",.,"1,151,614","127,543.00",.,.,.,"1,275.00","2,088.00","130,906.00",O
2017,6183,"Fayette Electric Coop, Inc",TX,Cooperative,TRE,62.6,69.2,.,"307,540",.,.,0,.,.,0,.,"307,540","280,679",.,19,.,"26,842","307,540","31,637.00",.,.,0,.,428,"32,065.00",O
2017,6194,Farmers Rural Electric Coop Corp - (KY),KY,Cooperative,RFC,110.8,126.7,.,"511,691",.,.,0,.,.,0,.,"511,691","486,575",.,.,32,"25,084","511,691","47,244.00",.,.,.,.,804,"48,048.00",O
2017,6198,"Farmers Electric Coop, Inc - (NM)",NM,Cooperative,SPP,69,52.6,0,"365,950",.,.,0,.,.,0,.,"365,950","340,890",.,.,.,"25,060","365,950","35,128.00",.,.,.,.,60,"35,188.00",O
2017,6204,City of Farmington - (NM),NM,Municipal,WECC,193,136,"808,528","259,029","4,894","17,589","-12,695","81,631","39,281","42,350",.,"1,097,212","997,340","62,923",.,.,"36,949","1,097,212","85,008.40",.,"1,082.00","90,058.00","4,901.00",608,"181,657.40",O
2017,6205,City of Farmington - (MO),MO,Municipal,SERC,47.7,44.7,80,"231,749",.,.,0,.,.,0,.,"231,829","218,726",.,.,.,"13,103","231,829","20,880.50",.,.,64.4,.,595.5,"21,540.40",O
2017,6207,Farmington River Power Company,CT,Investor Owned,NPCC,9,9,"20,352",.,.,.,0,.,.,0,.,"20,352","20,352",.,.,.,.,"20,352","1,294.70",.,.,.,.,.,"1,294.70",O
2017,6234,City of Fayetteville,TN,Municipal,SERC,98.7,96.9,0,"454,268",0,.,0,0,0,0,0,"454,268","431,447",0,0,0,"22,821","454,268","44,867.00",.,0,0,0,"1,281.70","46,148.70",O
2017,6235,Fayetteville Public Works Commission,NC,Municipal,SERC,422.5,446,0,"2,083,848",.,.,0,.,.,0,"-36,460","2,047,388","1,967,324",0,.,.,"80,064","2,047,388","202,777.00",.,.,.,.,"26,320.30","229,097.30",O
2017,6258,Federated Rural Electric Assn,MN,Cooperative,MRO,60.6,71.5,"6,749","445,234",.,.,0,.,.,0,.,"451,983","427,493","9,159",.,277,"15,054","451,983","37,501.00",0,871.1,.,.,"1,070.50","39,442.60",O
2017,6272,"FEM Electric Assn, Inc",SD,Cooperative,,32.6,23.9,.,"162,285",.,.,0,.,.,0,.,"162,285","156,840",.,.,440,"5,005","162,285","14,742.10",.,.,.,.,.,"14,742.10",O
2017,6297,PUD No 1 of Ferry County,WA,Political Subdivision,,10.6,22.8,.,"92,839",.,.,0,.,.,0,.,"92,839","89,782",.,.,292,"2,765","92,839","7,642.90",.,.,.,.,69.1,"7,712.00",O
2017,6335,"Firelands Electric Coop, Inc",OH,Cooperative,RFC,30,32,.,"150,347",.,.,0,.,.,0,.,"150,347","140,610",.,.,134,"9,603","150,347","18,264.00",.,.,.,.,352,"18,616.00",O
2017,6342,First Electric Coop Corp,AR,Cooperative,SERC,410.9,430.4,.,"1,924,792",.,.,0,.,.,0,.,"1,924,792","1,828,715",.,.,"2,442","93,635","1,924,792","178,010.50",.,.,.,.,"3,029.90","181,040.40",O
2017,6369,Fishers Island Utility Co Inc,NY,Investor Owned,NPCC,1.9,1.1,.,"6,727",.,.,0,.,.,0,.,"6,727","5,968",.,.,18,741,"6,727","2,142.40",0,0,0,0,0,"2,142.40",O
2017,6374,Fitchburg Gas and Electric Light Company,NH,Investor Owned,NPCC,83,78,.,"193,020",.,.,0,126,121,5,.,"193,025","163,357","17,007",.,805,"11,856","193,025","35,180.40","21,034.50",472.5,.,"1,235.30","4,468.90","62,391.60",O
2017,6380,Fitzgerald Wtr Lgt & Bond Comm,GA,Municipal,SERC,37.4,39.6,.,"189,665",.,.,0,.,.,0,.,"189,665","174,766",.,"4,598",.,"10,301","189,665","21,019.00",.,.,.,.,613,"21,632.00",O
2017,6389,FirstEnergy Generation Corp,OH,Wholesale Power Marketer,RFC,.,.,"47,938,973",.,.,.,0,.,.,0,.,"47,938,973",.,"47,938,973",.,.,.,"47,938,973",.,.,"2,286,688.50",.,.,.,"2,286,688.50",O
2017,6390,City of Flandreau,SD,Municipal,MRO,5.7,5.1,.,"29,263",.,.,0,.,.,0,.,"29,263","26,443",.,.,5,"2,815","29,263","2,606.30",.,.,.,.,61.9,"2,668.20",O
2017,6395,Flathead Electric Coop Inc,MT,Cooperative,WECC,221.1,335.7,"11,226","1,561,413",.,.,0,"82,447","82,447",0,.,"1,572,639","1,494,682",.,.,"2,124","75,833","1,572,639","118,316.40",.,.,.,.,"1,153.70","119,470.10",O
2017,6411,Flint Electric Membership Corp,GA,Cooperative,SERC,387,441.7,0,"1,758,512",0,0,0,0,0,0,0,"1,758,512","1,691,329",0,0,"3,840","63,343","1,758,512","204,888.70",0,0,0,0,"3,924.50","208,813.20",O
2017,6417,City of Flora - (IL),IL,Municipal,,26.6,17.8,149,"123,028",.,.,0,.,.,0,.,"123,177","114,607",.,"1,350",.,"7,220","123,177","13,039.00",.,.,.,.,18,"13,057.00",O
2017,6422,City of Florence - (AL),AL,Municipal,SERC,273.2,277.5,0,"1,227,170",0,.,0,0,0,0,0,"1,227,170","1,144,641",0,0,100,"82,429","1,227,170","114,838.90",.,0,0,0,"2,918.70","117,757.60",O
2017,6424,Florence Utility Comm,WI,Municipal,MISO,3.3,3.4,0,"17,392",0,0,.,0,0,.,0,"17,392","16,324",0,0,0,"1,068","17,392","2,308.70",.,.,.,.,58.9,"2,367.60",O
2017,6427,City of Floresville,TX,Municipal,TRE,81.9,87.9,.,"348,359",.,.,0,.,.,0,.,"348,359","325,967",.,95,387,"21,910","348,359","38,816.10",.,.,.,.,.,"38,816.10",O
2017,6431,"Flint Hills Rural E C A, Inc",KS,Cooperative,SPP,19.5,16.1,62,"80,583",.,.,0,"5,211","5,059",152,.,"80,797","75,842",.,.,25,"4,930","80,797","11,289.00",.,.,.,.,259,"11,548.00",O
2017,6442,Fleming-Mason Energy Coop Inc,KY,Cooperative,RFC,133.6,161.3,.,"1,003,316",.,.,0,.,.,0,.,"1,003,316","977,646",.,542,.,"25,128","1,003,316","70,144.00",.,.,.,.,"1,109.80","71,253.80",O
2017,6443,"Florida Keys El Coop Assn, Inc",FL,Cooperative,FRCC,163,110,133,"751,815",.,.,0,.,.,0,.,"751,948","694,334",.,"1,928",.,"55,686","751,948","76,089.00",.,.,.,.,"2,588.00","78,677.00",O
2017,6452,Florida Power & Light Co,FL,Investor Owned,FRCC,"23,373.00","18,126.00","119,906,645","3,815,728",.,.,0,"14,260,203","13,997,364","262,839",.,"123,985,212","108,513,594","8,975,027",.,"126,388","6,370,203","123,985,212","10,969,756.00",.,"471,563.00","-5,006.00",.,"163,363.00","11,599,676.00",O
2017,6455,"Duke Energy Florida, LLC",FL,Investor Owned,FRCC,"9,296.00","7,539.00","36,107,645","6,628,449",0,0,0,"15,288,333","15,069,568","218,765",0,"42,954,859","38,024,012","2,266,281",.,"166,031","2,498,535","42,954,859","4,098,421.80",0,"149,656.60",0,"105,068.40","159,537.20","4,512,684.00",O
2017,6457,Florida Public Utilities Co,FL,Investor Owned,FRCC,140.2,120.1,.,"656,375",.,.,0,.,.,0,.,"656,375","627,135",.,.,478,"28,762","656,375","88,807.90",.,.,.,.,-183,"88,624.90",O
2017,6458,First Energy Solutions Corp.,OH,Retail Power Marketer,RFC,.,.,.,"24,844,743",.,.,0,.,.,0,.,"24,844,743","24,844,743",.,.,.,.,"24,844,743","1,279,653.60",.,.,.,.,.,"1,279,653.60",O
2017,6491,Foley Board of Utilities,AL,Municipal,SERC,237.9,257.8,.,"1,051,352",.,.,0,.,.,0,.,"1,051,352","1,017,565",.,.,.,"33,787","1,051,352","118,025.00",.,.,.,.,"3,222.00","121,247.00",O
2017,6567,Florida Municipal Power Agency,FL,Municipal,FRCC,"1,394.60","1,061.10","7,637,176","72,920",.,.,0,.,.,0,"-141,001","7,569,095",.,"7,428,094",.,.,"141,001","7,569,095",.,.,"520,733.00",.,.,"36,683.00","557,416.00",O
2017,6579,City of Forest City- (IA),IA,Municipal,MRO,16.6,11.4,219,"63,009",.,.,0,.,.,0,.,"63,228","60,743",.,.,.,"2,485","63,228","5,394.00",.,.,.,.,425.1,"5,819.10",O
2017,6580,Town of Forest City,NC,Municipal,SERC,25.5,21.9,96,"118,626",.,.,0,.,.,0,.,"118,722","110,126",.,.,.,"8,596","118,722","11,430.00",.,.,.,.,.,"11,430.00",O
2017,6582,City of Forest Grove,OR,Municipal,WECC,39.6,57.7,.,"254,434",.,.,0,.,.,0,.,"254,434","254,189",.,.,.,245,"254,434","18,061.00",.,.,.,.,643,"18,704.00",O
2017,6604,City of Fort Collins - (CO),CO,Municipal,WECC,310.9,238,.,"1,532,219",.,.,0,.,.,0,.,"1,532,219","1,499,035",.,"8,167",.,"25,017","1,532,219","128,730.20",.,.,.,.,"8,375.60","137,105.80",O
2017,6608,Fort Loudoun Electric Coop,TN,Cooperative,SERC,133.4,202.2,0,"611,000",0,.,0,0,0,0,0,"611,000","573,730",0,0,660,"36,611","611,000","63,501.00",.,0,0,0,"2,377.70","65,878.70",O
2017,6610,City of Fort Morgan,CO,Municipal,WECC,48,39,.,"250,150",.,.,0,.,.,0,.,"250,150","250,150",.,.,.,.,"250,150","22,693.00",.,.,.,.,460,"23,153.00",O
2017,6611,Fort Belknap Electric Coop Inc,TX,Cooperative,TRE,24,21,.,"122,373",.,.,0,.,.,0,.,"122,373","122,373",.,.,.,.,"122,373","10,570.00",.,.,.,.,70,"10,640.00",O
2017,6612,Fort Payne Improvement Authority,AL,Municipal,SERC,63,60.7,0,"316,787",0,.,0,0,0,0,0,"316,787","300,610",0,0,271,"15,906","316,787","28,844.00",.,0,0,0,636.9,"29,480.90",O
2017,6615,City of Fort Pierre - (SD),SD,Municipal,MRO,6,5.6,47,"26,763",.,.,0,.,.,0,.,"26,810","26,653",.,.,157,.,"26,810","2,375.00",.,.,.,286,.,"2,661.00",O
2017,6616,Fort Pierce Utilities Authority,FL,Municipal,FRCC,112,89,.,"573,053",.,.,0,.,.,0,.,"573,053","555,768",.,.,794,"16,491","573,053","65,001.00",.,.,.,.,"1,062.00","66,063.00",O
2017,6617,Fort Valley Utility Comm,GA,Municipal,SERC,25.8,19.3,.,"108,338",.,.,0,"13,268",.,"13,268",.,"121,606","115,998",.,"1,856",.,"3,752","121,606","10,377.00",.,.,.,.,"1,108.70","11,485.70",O
2017,6638,City of Fountain,CO,Municipal,WECC,56.3,41.6,.,"238,270",.,.,0,.,.,0,.,"238,270","218,116",.,.,.,"20,154","238,270","21,415.00",.,.,.,.,.,"21,415.00",O
2017,6640,Four County Elec Member Corp,NC,Cooperative,SERC,186.8,206.3,.,"945,074",.,.,0,.,.,0,.,"945,074","891,998",.,.,.,"53,076","945,074","89,475.50",.,.,.,.,"1,164.00","90,639.50",O
2017,6641,4-County Electric Power Assn,MS,Cooperative,SERC,218.7,245.6,0,"1,073,837",0,.,0,0,0,0,0,"1,073,837","1,022,634",0,0,"1,208","49,994","1,073,837","114,457.00",.,0,0,0,"3,733.40","118,190.40",O
2017,6707,City of Frankfort - (IN),IN,Municipal,RFC,64,54.3,.,"375,272",.,.,0,.,.,0,.,"375,272","368,047",.,.,.,"7,225","375,272","31,353.00",.,.,.,.,.,"31,353.00",O
2017,6708,City of Frankfort - (KY),KY,Municipal,SERC,135.4,118.1,.,"715,972",.,.,0,.,.,0,.,"715,972","667,030","25,940",.,.,"23,002","715,972","61,188.70",.,885.6,.,.,268.4,"62,342.70",O
2017,6709,Easley Combined Utility System,SC,Municipal,SERC,72,59.8,30,"301,672",.,.,0,.,.,0,.,"301,702","286,355",.,.,.,"15,347","301,702","35,092.00",.,.,.,.,.,"35,092.00",O
2017,6710,Town of Edenton - (NC),NC,Municipal,SERC,22.8,22.2,.,"101,339",.,.,0,.,.,0,.,"101,339","95,379",.,.,.,"5,960","101,339","10,780.00",.,.,.,.,188,"10,968.00",O
2017,6715,City of Franklin - (VA),VA,Municipal,SERC,24.1,40.1,34,"137,697",.,.,0,.,.,0,.,"137,731","128,191",.,.,.,"9,540","137,731","14,504.00",.,.,.,.,114,"14,618.00",O
2017,6716,PUD No 1 of Franklin County,WA,Political Subdivision,WECC,226.5,202.1,.,"1,402,095",.,.,0,.,.,0,.,"1,402,095","1,051,558","270,322",.,"2,503","77,712","1,402,095","80,670.00",.,"6,856.00",.,.,521,"88,047.00",O
2017,6717,Franklin Electric Coop - (AL),AL,Cooperative,SERC,48.3,46.9,0,"221,701",0,.,0,0,0,0,0,"221,701","209,840",0,0,109,"11,751","221,701","24,245.00",.,0,0,0,644.8,"24,889.80",O
2017,6718,City of Franklin - (KY),KY,Municipal,SERC,40.1,30.3,0,"196,120",0,.,0,0,0,0,0,"196,120","190,841",0,0,222,"5,056","196,120","16,777.00",.,0,0,0,303.2,"17,080.20",O
2017,6722,Franklin Rural Electric Coop - (IA),IA,Cooperative,MRO,10.9,14.1,178,"64,121",.,.,0,.,.,0,.,"64,299","61,497",.,.,112,"2,690","64,299","7,274.50",.,.,.,.,14.9,"7,289.40",O
2017,6752,Town of Frederick - (CO),CO,Municipal,WECC,8.9,3.8,.,"30,969",.,.,0,.,.,0,.,"30,969","28,571",.,.,.,"2,398","30,969","3,379.00",.,.,"94,815.00",.,.,"98,194.00",O
2017,6758,City of Fredericksburg - (TX),TX,Municipal,TRE,35,28,.,"141,368",.,.,0,.,.,0,.,"141,368","132,085",.,.,.,"9,283","141,368","11,225.00",.,.,.,.,.,"11,225.00",O
2017,6775,Village of Freeport - (NY),NY,Municipal,NPCC,58.1,47.9,"31,785","261,412",.,.,0,.,.,0,.,"293,197","249,507","33,282",.,.,"10,408","293,197","30,734.00",.,865,.,.,"2,475.00","34,074.00",O
2017,6779,City of Fremont - (NE),NE,Municipal,MRO,94.9,69.9,"454,789","80,547",.,.,0,.,.,0,.,"535,336","412,035","102,741",.,790,"19,770","535,336","35,918.00",.,"2,563.00",.,.,.,"38,481.00",O
2017,6782,Freeborn-Mower Coop Services,MN,Cooperative,MRO,99.6,83.9,.,"523,234",.,.,0,.,.,0,.,"523,234","513,534",.,.,522,"9,178","523,234","52,117.00",.,.,.,.,"1,193.00","53,310.00",O
2017,6784,French Broad Elec Member Corp,NC,Cooperative,SERC,91.5,116.4,"9,218","538,096",.,.,0,.,.,0,.,"547,314","502,645",.,.,678,"43,991","547,314","58,217.60",.,.,.,.,"3,507.50","61,725.10",O
2017,6803,Town of Front Royal,VA,Municipal,SERC,34.5,43.7,.,"182,545",.,.,0,.,.,0,.,"182,545","161,906",.,.,"8,529","12,110","182,545","16,594.00",.,.,.,.,.,"16,594.00",O
2017,6804,Frontier Power Company,OH,Cooperative,RFC,23.6,24.5,.,"118,105",.,.,0,.,.,0,.,"118,105","109,979",.,.,.,"8,126","118,105","15,194.00",.,.,.,.,196,"15,390.00",O
2017,6839,City of Fulton - (MO),MO,Municipal,SERC,35,25,256,"159,559",.,.,0,.,.,0,"-7,645","152,170","147,849",.,.,.,"4,321","152,170","14,258.00",.,.,.,.,.,"14,258.00",O
2017,6840,City of Fulton - (KY),KY,Municipal,SERC,11.3,8.7,0,"53,415",0,.,0,0,0,0,0,"53,415","52,302",0,0,91,"1,022","53,415","5,278.00",.,0,0,0,86.9,"5,364.90",O
2017,6894,City of Gaffney - (SC),SC,Municipal,SERC,47.7,41.6,.,"240,514",.,.,0,.,.,0,.,"240,514","218,469",.,.,"15,681","6,364","240,514","23,343.00",.,.,.,.,.,"23,343.00",O
2017,6907,City of Greendale,IN,Municipal,RFC,18.6,15.7,.,"116,242",.,.,0,.,.,0,.,"116,242","112,332",.,.,.,"3,910","116,242","9,622.00",.,.,.,.,.,"9,622.00",O
2017,6909,Gainesville Regional Utilities,FL,Municipal,FRCC,418,333,"1,406,138","656,043",.,.,0,.,.,0,.,"2,062,181","1,773,622","251,344",.,.,"37,215","2,062,181","249,459.20",.,"12,780.90",.,337.7,"15,077.20","277,655.00",O
2017,6914,City of Galion,OH,Municipal,MRO,22.6,18.5,.,"110,582",.,.,0,.,.,0,.,"110,582","104,457",.,"1,584",.,"4,541","110,582","12,370.90",.,.,.,.,.,"12,370.90",O
2017,6923,City of Gallatin - (TN),TN,Municipal,SERC,168.3,144.7,0,"833,261",0,.,0,0,0,0,0,"833,261","798,116",0,0,340,"34,806","833,261","67,598.00",.,0,0,0,818.2,"68,416.20",O
2017,6930,City of Gallup - (NM),NM,Municipal,WECC,39.2,34.8,.,"214,254",.,.,0,.,.,0,"-8,991","205,263","200,563",.,.,.,"4,700","205,263","22,734.30",.,.,.,.,.,"22,734.30",O
2017,6941,City of Garden City,KS,Municipal,SPP,68.5,29.6,.,"289,832",.,.,0,.,.,0,.,"289,832","289,832",.,.,.,.,"289,832","29,141.00",.,.,.,.,.,"29,141.00",O
2017,6949,City of Gardner - (KS),KS,Municipal,SPP,38.1,26.6,203,"144,632",.,.,0,.,.,0,.,"144,835","142,543",.,.,.,"2,292","144,835","14,589.00",.,.,.,.,.,"14,589.00",O
2017,6950,Garland Light & Power Company,WY,Cooperative,WECC,6,6,.,"28,209",.,.,0,.,.,0,.,"28,209","26,340",.,.,471,"1,398","28,209","4,111.00",.,.,.,.,26,"4,137.00",O
2017,6957,"Garkane Energy Coop, Inc",UT,Cooperative,WECC,44.9,55.7,"27,463","232,349",.,.,0,.,.,0,.,"259,812","241,504",.,.,337,"17,971","259,812","23,817.30",.,.,.,574,303.8,"24,695.10",O
2017,6958,City of Garland - (TX),TX,Municipal,TRE,441,385,"23,718","3,940,531",.,.,0,.,.,0,"-22,476","3,941,773","1,887,188","1,946,483",.,.,"108,102","3,941,773","172,300.00",.,"76,475.00",.,"27,403.00","4,276.00","280,454.00",O
2017,6965,City of Garnett - (KS),KS,Municipal,SPP,8.7,2,23,"32,469",0,0,0,0,0,0,"-2,727","29,765","25,604",.,"1,957",0,"2,204","29,765","2,759.50",.,0,.,.,.,"2,759.50",O
2017,7004,"Buckeye Power, Inc",OH,Cooperative,RFC,"1,605.00","1,665.00","9,804,322","720,112",.,.,0,.,.,0,.,"10,524,434",.,"10,353,134",.,.,"171,300","10,524,434",.,.,"682,902.30",.,.,"1,548.10","684,450.40",O
2017,7024,Gascosage Electric Coop,MO,Cooperative,SERC,41.4,52.3,.,"193,377",.,.,0,.,.,0,.,"193,377","184,756",.,225,.,"8,396","193,377","16,942.00",.,.,.,.,479,"17,421.00",O
2017,7027,City of Gastonia - (NC),NC,Municipal,SERC,160.5,112,.,"730,286",.,.,0,935,935,0,.,"730,286","659,886",.,.,"35,599","34,801","730,286","74,765.50",.,.,.,7,.,"74,772.50",O
