Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2017,1458,"Beauregard Electric Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,"61,806.00","585,358","38,958","31,767.00","470,455","3,753",.,.,.,.,.,.,"93,573.00","1,055,813","42,711"
2017,1523,Town of Belmont - (MA),A,Bundled,O,MA,Municipal,ISNE,"14,274.00","67,886","10,594","5,529.00","27,375",842,"4,612.90","26,811",20,0,0,0,"24,415.90","122,072","11,456"
2017,1525,City of Beloit - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,979.00","15,909","1,815","1,536.00","11,976",469,"1,313.00","14,107",33,.,.,.,"4,828.00","41,992","2,317"
2017,1529,"Beltrami Electric Coop, Inc",A,Bundled,O,MN,Cooperative,MISO,"35,802.00","287,164","19,469","8,207.00","76,274","1,403",16,54,18,.,.,.,"44,025.00","363,492","20,890"
2017,1566,City of Bennettsville - (SC),A,Bundled,O,SC,Municipal,SC,"5,720.00","44,211","4,013","3,200.00","34,037",536,.,.,.,.,.,.,"8,920.00","78,248","4,549"
2017,1573,City of Benson - (MN),A,Bundled,O,MN,Municipal,MISO,"1,315.70","14,463","1,519",491.4,"4,673",262,"1,116.20","14,081",56,.,.,.,"2,923.30","33,217","1,837"
2017,1578,Benton County,A,Bundled,O,TN,Municipal,TVA,"13,386.00","104,219","8,505","7,497.00","57,831","1,895","2,476.00","27,192",3,0,0,0,"23,359.00","189,242","10,403"
2017,1579,PUD No 1 of Benton County,A,Bundled,O,WA,Political Subdivision,BPAT,"63,129.00","760,746","45,813","37,096.00","551,463","6,306","25,264.00","472,889",992,.,.,.,"125,489.00","1,785,098","53,111"
2017,1581,City of Benton - (AR),A,Bundled,O,AR,Municipal,MISO,"12,873.50","138,216","13,252","5,826.30","72,406","1,774","3,069.50","38,778",22,.,.,.,"21,769.30","249,400","15,048"
2017,1582,City of Benton - (KY),A,Bundled,O,KY,Municipal,TVA,"2,739.00","22,544","1,820","3,720.00","32,746",702,963,"12,109",1,0,0,0,"7,422.00","67,399","2,523"
2017,1586,City of Bentonville - (AR),A,Bundled,O,AR,Municipal,SWPP,"24,922.00","218,437","19,416","36,858.00","430,630","2,945",.,.,.,.,.,.,"61,780.00","649,067","22,361"
2017,1591,"Big Country Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"10,072.00","76,818","8,663","14,935.00","138,940","3,505","1,791.00","21,653",695,.,.,.,"26,798.00","237,411","12,863"
2017,1601,City of Beresford,A,Bundled,O,SD,Municipal,SWPP,"1,283.00","9,279",929,625,"4,920",229,"1,532.00","14,640",18,.,.,.,"3,440.00","28,839","1,176"
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0,0,0,0,"10,798.00","226,822",1,0,0,0,"10,798.00","226,822",1
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,0,0,0,"10,554.00","258,667",5,0,0,0,"10,554.00","258,667",5
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,0,0,0,104,"1,074",1,0,0,0,104,"1,074",1
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0,0,0,0,"5,767.00","91,174",1,0,0,0,"5,767.00","91,174",1
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0,0,0,0,212,"3,091",2,0,0,0,212,"3,091",2
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0,0,0,0,"2,628.00","43,205",3,0,0,0,"2,628.00","43,205",3
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0,0,0,0,"8,398.00","185,699",5,0,0,0,"8,398.00","185,699",5
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,0,0,0,"29,310.00","636,293",4,0,0,0,"29,310.00","636,293",4
2017,1613,Berkeley Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,"164,917.00","1,251,505","85,472","42,571.00","348,568","10,943","69,920.00","984,482",42,0,0,0,"277,408.00","2,584,555","96,457"
2017,1625,Benton Rural Electric Assn,A,Bundled,O,WA,Cooperative,BPAT,"19,626.00","228,300","11,524","8,678.00","128,010","1,365","12,161.00","192,289","1,371",.,.,.,"40,465.00","548,599","14,260"
2017,1640,City of Bessemer Utilities,A,Bundled,O,AL,Municipal,TVA,"11,850.00","108,455","9,385","19,433.00","178,477","1,766",1,8,1,0,0,0,"31,284.00","286,940","11,152"
2017,1675,Big Horn Rural Electric Co,A,Bundled,O,MT,Cooperative,WACM,50,291,41,329,"2,190",31,"1,922.00","17,176",1,.,.,.,"2,301.00","19,657",73
2017,1675,Big Horn Rural Electric Co,A,Bundled,O,WY,Cooperative,WACM,"4,338.00","29,059","2,975","2,589.00","23,265",453,"5,949.00","58,708",305,.,.,.,"12,876.00","111,032","3,733"
2017,1683,"Big Horn County Elec Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,"4,581.00","39,206","3,087","2,507.40","21,499",584,.,.,.,.,.,.,"7,088.40","60,705","3,671"
2017,1683,"Big Horn County Elec Coop, Inc",A,Bundled,O,WY,Cooperative,BPAT,416,"3,574",270,81.7,574,27,.,.,.,.,.,.,497.7,"4,148",297
2017,1708,Big Sandy Rural Elec Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"17,073.00","143,088","11,848","3,948.00","34,150","1,081","1,126.00","13,920",10,.,.,.,"22,147.00","191,158","12,939"
2017,1723,"Big Bend Electric Coop, Inc",A,Bundled,O,WA,Cooperative,BPAT,"8,325.00","113,164","4,910","8,227.00","113,702","1,854","17,294.00","302,768","2,450",0,0,0,"33,846.00","529,634","9,214"
2017,1736,Blachly-Lane County Coop El Assn,A,Bundled,O,OR,Cooperative,BPAT,"6,698.00","54,508","3,239",933,"10,668",358,"6,090.00","108,316",24,.,.,.,"13,721.00","173,492","3,621"
2017,1738,Bonneville Power Administration,A,Bundled,O,OR,Federal,BPAT,0,0,0,228,"5,697",1,0,0,0,0,0,0,228,"5,697",1
2017,1738,Bonneville Power Administration,A,Bundled,O,WA,Federal,BPAT,0,0,0,"32,955.00","797,328",7,"25,733.40","3,731,333",3,0,0,0,"58,688.40","4,528,661",10
2017,1738,Bonneville Power Administration,C,Delivery,O,WA,Federal,BPAT,0,0,0,0,0,0,"1,665.00","307,718",1,0,0,0,"1,665.00","307,718",1
2017,1763,"Black River Electric Coop, Inc - (SC)",A,Bundled,O,SC,Cooperative,SC,"52,048.50","437,750","28,085","13,645.00","109,489","4,033","9,680.60","122,535",18,.,.,.,"75,374.10","669,774","32,136"
2017,1764,Black Diamond Power Co,A,Bundled,O,WV,Investor Owned,PJM,"4,276.60","34,680","3,457","1,770.40","14,918",481,0,0,0,0,0,0,"6,047.00","49,598","3,938"
2017,1769,"Black Hills Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,"15,795.10","108,911","8,572","4,084.60","30,837","1,234",317.8,"2,135",84,0,0,0,"20,197.50","141,883","9,890"
2017,1775,Black River Electric Coop - (MO),A,Bundled,O,MO,Cooperative,AECI,"28,804.00","279,527","20,494","13,374.00","138,698","3,754","1,677.00","26,869",2,0,0,0,"43,855.00","445,094","24,250"
2017,1776,City of Black River Falls,A,Bundled,O,WI,Municipal,MISO,"2,350.20","18,087","2,215","4,454.80","38,649",522,0,0,0,0,0,0,"6,805.00","56,736","2,737"
2017,1780,Black Warrior Elec Member Corp,A,Bundled,O,AL,Cooperative,SOCO,"28,104.60","252,569","20,484","11,053.30","101,147","6,137","1,120.40","13,693",2,.,.,.,"40,278.30","367,409","26,623"
2017,1818,City of Blaine - (WA),A,Bundled,O,WA,Municipal,PSEI,"1,947.00","26,619","2,771","3,263.00","40,552",522,911,"11,262",13,.,.,.,"6,121.00","78,433","3,306"
2017,1857,Block Island Power Co,A,Bundled,O,RI,Investor Owned,ISNE,"1,489.10","4,075","1,336","3,295.10","7,810",576,0,0,0,0,0,0,"4,784.20","11,885","1,912"
2017,1869,City of Bloomfield - (IA),A,Bundled,O,IA,Municipal,AECI,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1883,Blue Earth Light & Water,A,Bundled,O,MN,Municipal,MISO,"1,548.00","13,505","1,912",644,"5,327",330,"3,219.00","34,568",64,.,.,.,"5,411.00","53,400","2,306"
2017,1884,BENCO Electric Cooperative,A,Bundled,O,MN,Cooperative,MISO,"28,671.60","213,028","16,942","7,308.20","66,650","1,364","9,214.70","113,336",220,0,0,0,"45,194.50","393,014","18,526"
2017,1886,Blue Grass Energy Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"82,206.00","765,413","55,117","16,319.00","165,630","2,784","20,318.00","343,883",11,.,.,.,"118,843.00","1,274,926","57,912"
2017,1889,Blue Ridge Elec Member Corp - (NC),A,Bundled,O,NC,Cooperative,DUK,"87,260.00","682,580","67,829","27,763.00","251,454","8,023","7,319.00","113,084",7,0,0,0,"122,342.00","1,047,118","75,859"
2017,1890,Blue Ridge Electric Coop Inc - (SC),A,Bundled,O,SC,Cooperative,DUK,"113,200.80","719,403","62,786","26,045.60","201,698","5,263","6,563.30","95,248",26,.,.,.,"145,809.70","1,016,349","68,075"
2017,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,GA,Cooperative,TVA,"34,728.00","267,359","26,940","22,125.00","164,178","7,347",0,0,0,0,0,0,"56,853.00","431,537","34,287"
2017,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,NC,Cooperative,TVA,"18,344.00","142,069","13,845","7,208.00","47,300","3,896",0,0,0,0,0,0,"25,552.00","189,369","17,742"
2017,1892,"Bluebonnet Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"127,470.90","1,152,620","80,588","55,018.90","561,162","11,506","20,835.20","309,891","1,578",.,.,.,"203,325.00","2,023,673","93,672"
2017,1896,City of Bluffton - (IN),A,Bundled,O,IN,Municipal,PJM,"4,152.00","43,663","4,882","3,111.00","31,052",956,"15,012.00","198,408",36,.,.,.,"22,275.00","273,123","5,874"
2017,1898,"Bon Homme Yankton El Assn, Inc",A,Bundled,O,SD,Cooperative,SWPP,"6,356.70","55,267","3,253","2,446.90","23,360",503,908.3,"8,991",2,.,.,.,"9,711.90","87,618","3,758"
2017,1913,City of Boerne,A,Bundled,O,TX,Municipal,ERCO,"6,215.00","56,123","4,113","9,463.00","76,351","1,228",.,.,.,.,.,.,"15,678.00","132,474","5,341"
2017,1936,Bolivar Energy Authority,A,Bundled,O,TN,Municipal,TVA,"14,830.00","119,997","8,714","10,399.00","79,464","2,345","1,282.00","16,359",1,0,0,0,"26,511.00","215,820","11,061"
2017,1997,City of Boscobel - (WI),A,Bundled,O,WI,Municipal,MISO,"1,231.70","11,318","1,437","2,977.30","32,777",334,0,0,0,0,0,0,"4,209.00","44,095","1,771"
2017,2001,Boone Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"43,829.00","392,229","31,027","7,449.00","80,540","1,050","4,925.00","57,039",7,.,.,.,"56,203.00","529,808","32,084"
2017,2008,City of Boulder City - (NV),A,Bundled,O,NV,Municipal,WALC,"9,930.80","98,270","6,960","6,318.80","54,007","1,025",139,"1,096",4,0,0,0,"16,388.60","153,373","7,989"
2017,2010,City of Bountiful,A,Bundled,O,UT,Municipal,PACE,"15,783.00","155,694","15,511","8,651.00","92,094","1,387","2,542.00","40,621",1,0,0,0,"26,976.00","288,409","16,899"
2017,2049,"Bowie-Cass Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"55,394.60","438,418","33,168","11,911.30","100,904","4,174","3,966.50","41,842",7,.,.,.,"71,272.40","581,164","37,349"
2017,2054,City of Bowling Green - (OH),A,Bundled,O,OH,Municipal,PJM,"13,012.00","95,049","12,776","7,150.00","57,572","1,786","35,683.00","374,689",79,.,.,.,"55,845.00","527,310","14,641"
2017,2056,City of Bowling Green - (KY),A,Bundled,O,KY,Municipal,TVA,"28,038.00","265,606","24,848","47,129.00","490,232","4,875","7,681.00","121,415",6,0,0,0,"82,848.00","877,253","29,729"
2017,2089,Bozrah Light & Power Company,A,Bundled,O,CT,Municipal,ISNE,"3,736.40","22,146","2,441","1,267.80","6,860",345,"11,084.80","180,532",15,0,0,0,"16,089.00","209,538","2,801"
2017,2138,Brainerd Public Utilities,A,Bundled,O,MN,Municipal,MISO,"5,694.00","49,948","6,686","8,359.00","75,139","1,326","5,359.00","53,424",27,.,.,.,"19,412.00","178,511","8,039"
2017,2144,Town of Braintree - (MA),A,Bundled,O,MA,Municipal,ISNE,"16,048.00","113,659","13,902","30,791.00","202,391","2,727","2,560.00","19,115",6,.,.,.,"49,399.00","335,165","16,635"
2017,2182,City of Breckenridge- (MN),A,Bundled,O,MN,Municipal,MISO,"1,451.00","18,188","1,535",687,"7,892",294,849,"10,579",18,0,0,0,"2,987.00","36,659","1,847"
2017,2192,Bremen Electric Light & Power Co,A,Bundled,O,IN,Municipal,MISO,"1,534.50","14,305","1,906","1,543.40","14,823",359,"9,847.20","134,090",32,.,.,.,"12,925.10","163,218","2,297"
2017,2194,City of Brenham - (TX),A,Bundled,O,TX,Municipal,ERCO,"7,174.30","75,566","5,758","6,556.00","80,655","1,331","7,960.40","114,555",22,0,0,0,"21,690.70","270,776","7,111"
2017,2206,City of Brewster - (MN),A,Bundled,O,MN,Municipal,MISO,220,"2,058",219,105,"1,003",39,197.7,"1,442",3,.,.,.,522.7,"4,503",261
2017,2212,"Broad River Electric Coop, Inc",A,Bundled,O,NC,Cooperative,DUK,780.9,"5,335",411,14.2,85,6,0,0,0,0,0,0,795.1,"5,420",417
2017,2212,"Broad River Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,"37,267.00","253,436","19,975","4,623.90","35,637",979,"4,920.00","68,333",8,.,.,.,"46,810.90","357,406","20,962"
2017,2215,"Bridger Valley Elec Assn, Inc",A,Bundled,O,UT,Cooperative,WACM,"1,295.20","7,632","1,776",503.5,"4,436",227,66.8,586,30,.,.,.,"1,865.50","12,654","2,033"
2017,2215,"Bridger Valley Elec Assn, Inc",A,Bundled,O,WY,Cooperative,WACM,"4,182.80","38,302","3,621","2,155.40","21,831",855,"5,086.00","70,487",190,.,.,.,"11,424.20","130,620","4,666"
2017,2220,Brigham City Corporation,A,Bundled,O,UT,Municipal,PACE,"5,882.00","52,925","6,873","5,585.00","57,984",987,"2,952.00","48,258",1,.,.,.,"14,419.00","159,167","7,861"
2017,2247,City of Bristol - (TN),A,Bundled,O,TN,Municipal,TVA,"41,508.00","423,553","28,893","33,171.00","310,410","4,677","7,161.00","119,105",10,0,0,0,"81,840.00","853,068","33,579"
2017,2248,Bristol Virginia Utilities,A,Bundled,O,VA,Municipal,TVA,"20,906.00","184,316","13,628","19,950.00","170,816","2,680","8,591.00","126,858",6,0,0,0,"49,447.00","481,990","16,314"
2017,2273,Brodhead Water & Lighting Comm,A,Bundled,O,WI,Municipal,MISO,"1,519.20","12,106","1,493","1,155.00","9,812",314,"1,152.00","11,848",2,0,0,0,"3,826.20","33,766","1,809"
2017,2277,City of Broken Bow - (NE),A,Bundled,O,NE,Municipal,SWPP,"2,434.30","21,463","2,172","2,241.00","20,913",836,"4,158.30","55,487",10,.,.,.,"8,833.60","97,863","3,018"
2017,2285,City of Brookings - (SD),A,Bundled,O,SD,Municipal,WACM,"9,679.00","94,138","9,399","3,951.00","37,461","1,392","14,122.00","184,972",174,0,0,0,"27,752.00","316,571","10,965"
2017,2316,Brown County Rural Elec Assn,A,Bundled,O,MN,Cooperative,MISO,"7,898.50","65,007","3,693","4,207.00","38,604",758,"2,443.40","25,713",47,.,.,.,"14,548.90","129,324","4,498"
2017,2354,Brown-Atchison E C A Inc,A,Bundled,O,KS,Cooperative,SWPP,"4,185.70","29,418","2,812","2,356.80","17,712",424,.,.,.,.,.,.,"6,542.50","47,130","3,236"
2017,2394,Burke-Divide Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,"3,300.00","40,249","2,165","22,981.00","195,721","1,329",.,.,.,.,.,.,"26,281.00","235,970","3,494"
2017,2409,Brownsville Public Utilities Board,A,Bundled,O,TX,Municipal,ERCO,"59,392.00","576,488","43,306","24,263.00","138,356","4,780","37,776.00","557,059",672,0,0,0,"121,431.00","1,271,903","48,758"
2017,2411,City of Brownsville,A,Bundled,O,TN,Municipal,TVA,"5,183.00","52,821","4,187","5,981.00","59,636","1,191","5,315.00","94,516",4,0,0,0,"16,479.00","206,973","5,383"
2017,2439,City of Bryan - (OH),A,Bundled,O,OH,Municipal,PJM,"5,216.90","43,691","5,065","3,209.30","25,806",704,"11,367.00","107,964",58,.,.,.,"19,793.20","177,461","5,827"
2017,2442,City of Bryan - (TX),A,Bundled,O,TX,Municipal,ERCO,"69,187.00","655,803","47,685","51,728.00","569,043","7,799","13,030.00","175,596",13,.,.,.,"133,945.00","1,400,442","55,497"
2017,2481,Cargill Power Markets LLC,B,Energy,O,WA,Wholesale Power Marketer,PSEI,.,.,.,.,.,.,0,0,0,.,.,.,0,0,0
2017,2485,City of Buffalo - (MN),A,Bundled,O,MN,Municipal,MISO,"5,350.20","40,760","5,129","7,156.70","57,966",798,"1,232.20","10,527",8,.,.,.,"13,739.10","109,253","5,935"
2017,2487,City of Buford,A,Bundled,O,GA,Municipal,SOCO,"3,531.40","30,275","2,528","9,060.50","77,092",933,"7,913.10","93,053",4,.,.,.,"20,505.00","200,420","3,465"
2017,2502,"Buckeye Rural Elec Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,"33,921.10","214,581","17,865","2,857.80","20,158",794,.,.,.,.,.,.,"36,778.90","234,739","18,659"
2017,2507,City of Burbank Water and Power,A,Bundled,O,CA,Municipal,LDWP,"44,978.00","272,378","46,215","127,833.00","807,331","7,057",.,.,.,.,.,.,"172,811.00","1,079,709","53,272"
2017,2545,City of Burley - (ID),A,Bundled,O,ID,Municipal,BPAT,"3,727.00","46,865","3,943","4,376.90","72,376",773,0,0,0,0,0,0,"8,103.90","119,241","4,716"
2017,2548,City of Burlington Electric - (VT),A,Bundled,O,VT,Municipal,ISNE,"12,645.30","79,794","16,957","26,237.50","181,695","3,867","8,134.00","70,471",10,0,0,0,"47,016.80","331,960","20,834"
2017,2551,City of Burlington - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,581.30","12,604","1,290","1,758.40","14,683",296,267,"2,494",1,.,.,.,"3,606.70","29,781","1,587"
2017,2599,Burt County Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"7,806.00","58,593","3,369",143,771,127,"3,831.00","26,774",677,.,.,.,"11,780.00","86,138","4,173"
2017,2641,"Butler Rural El Coop Assn, Inc - (KS)",A,Bundled,O,KS,Cooperative,SWPP,"13,639.00","93,464","6,662","2,783.00","19,691",780,928,"9,033",8,.,.,.,"17,350.00","122,188","7,450"
2017,2643,Butler Public Power District - (NE),A,Bundled,O,NE,Political Subdivision,SWPP,"7,222.00","63,722","4,620","2,136.00","19,392",552,"9,952.00","107,445","1,109",0,0,0,"19,310.00","190,559","6,281"
2017,2650,Borough of Butler - (NJ),A,Bundled,O,NJ,Municipal,PJM,"10,734.50","97,201","10,216","6,157.10","54,395","1,513",.,.,.,.,.,.,"16,891.60","151,596","11,729"
2017,2651,Butler Rural Electric Coop Inc - (OH),A,Bundled,O,OH,Cooperative,PJM,"27,515.00","172,727","10,953","2,105.00","15,145",423,"1,845.00","19,666",7,.,.,.,"31,465.00","207,538","11,383"
2017,2652,Butler County Rural Elec Coop - (IA),A,Bundled,O,IA,Cooperative,SWPP,"12,277.70","91,469","4,843",50.6,369,28,"10,051.00","111,494",212,.,.,.,"22,379.30","203,332","5,083"
2017,2655,"Butte Electric Coop, Inc",A,Bundled,O,SD,Cooperative,WACM,"8,619.30","60,616","5,082","4,920.60","35,416",748,602,"3,949",153,.,.,.,"14,141.90","99,981","5,983"
2017,2678,C & L Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,"27,561.00","236,817","19,697","9,842.00","83,609","2,393","1,172.00","13,086",10,.,.,.,"38,575.00","333,512","22,100"
2017,2773,City of Cairo - (GA),A,Bundled,O,GA,Municipal,SOCO,"5,622.30","44,302","3,762","6,225.90","51,481",694,"3,090.30","35,645",5,.,.,.,"14,938.50","131,428","4,461"
2017,2774,CMS Electric Coop Inc,A,Bundled,O,KS,Cooperative,SWPP,"4,000.80","25,837","3,147","11,892.30","83,702","2,633","8,725.90","112,460",101,.,.,.,"24,619.00","221,999","5,881"
2017,2812,City of Calhoun - (GA),A,Bundled,O,GA,Municipal,SOCO,"4,963.30","44,374","4,168","8,627.10","73,655","1,181","22,104.30","306,466",19,0,0,0,"35,694.70","424,495","5,368"
2017,2830,Calpine Power America LLC,B,Energy,O,CA,Retail Power Marketer,CISO,.,.,.,"64,898.10","1,555,366",3,.,.,.,.,.,.,"64,898.10","1,555,366",3
2017,2830,Calpine Power America LLC,B,Energy,O,ME,Retail Power Marketer,ISNE,.,.,.,.,.,.,285.8,"9,183",1,.,.,.,285.8,"9,183",1
2017,2830,Calpine Power America LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,.,.,.,.,.,.,"7,249.90","211,609",1,.,.,.,"7,249.90","211,609",1
2017,2849,Central Electric Power Assn - (MS),A,Bundled,O,MS,Cooperative,TVA,"47,087.00","425,779","29,605","28,423.00","239,938","6,768","10,711.00","160,538",9,0,0,0,"86,221.00","826,255","36,382"
2017,2888,City of Cambridge - (NE),A,Bundled,O,NE,Municipal,SWPP,648,"5,686",486,690,"7,353",139,"2,047.00","34,061",1,.,.,.,"3,385.00","47,100",626
2017,2890,City of Camden,A,Bundled,O,SC,Municipal,CPLE,"12,861.00","103,071","9,542","8,829.00","67,047","1,350",.,.,.,.,.,.,"21,690.00","170,118","10,892"
2017,2900,City of Cameron,A,Bundled,O,MO,Municipal,AECI,"3,266.00","29,291","2,866","2,511.00","25,758",502,"1,876.00","22,322",5,.,.,.,"7,653.00","77,371","3,373"
2017,2903,Canoochee Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"35,940.80","282,349","20,636","6,314.20","66,319",371,"5,270.40","54,747",440,.,.,.,"47,525.40","403,415","21,447"
2017,2910,City of Camilla,A,Bundled,O,GA,Municipal,SOCO,"2,946.60","23,789","1,973","1,209.80","9,326",396,"9,561.50","113,057",207,.,.,.,"13,717.90","146,172","2,576"
2017,2911,"Canadian Valley Elec Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,"33,217.10","320,097","22,188","11,051.70","123,252","2,456","12,238.40","221,992",26,.,.,.,"56,507.20","665,341","24,670"
2017,2955,Canby Utility Board,A,Bundled,O,OR,Municipal,PGE,"6,423.60","81,884","6,524","3,845.20","63,996",721,"1,999.40","35,489",13,.,.,.,"12,268.20","181,369","7,258"
2017,2960,"Caney Fork Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,"40,546.00","366,460","27,174","16,685.00","122,423","5,154","5,579.00","98,342",4,0,0,0,"62,810.00","587,225","32,331"
2017,2961,"Caney Valley El Coop Assn, Inc",A,Bundled,O,KS,Cooperative,SWPP,"4,623.20","29,810","3,577","4,086.40","28,375","1,821",.,.,.,.,.,.,"8,709.60","58,185","5,398"
2017,2974,Canton Municipal Utilities,A,Bundled,O,MS,Municipal,MISO,"4,695.00","47,935","3,876","3,422.00","33,138",754,"2,868.00","35,728",14,.,.,.,"10,985.00","116,801","4,644"
2017,2982,Cape Hatteras Elec Member Corp,A,Bundled,O,NC,Cooperative,PJM,"12,101.00","90,942","6,674","4,419.00","37,061","1,057",.,.,.,.,.,.,"16,520.00","128,003","7,731"
2017,2985,"Capital Electric Coop, Inc",A,Bundled,O,ND,Cooperative,SWPP,"22,452.00","213,415","17,611","14,025.00","135,511","2,549",202,"1,550",52,.,.,.,"36,679.00","350,476","20,212"
2017,2986,"Cam Wal Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,"4,493.10","34,671","2,149","2,075.20","19,678",186,703.9,"5,683",123,.,.,.,"7,272.20","60,032","2,458"
2017,2998,"Carbon Power & Light, Inc",A,Bundled,O,WY,Cooperative,WACM,"5,996.50","38,387","4,988","5,957.20","50,378","1,191","3,619.90","35,007",55,.,.,.,"15,573.60","123,772","6,234"
2017,3046,Duke Energy Progress - (NC),A,Bundled,O,NC,Investor Owned,CPLE,"1,588,079.70","15,318,245","1,183,832","1,118,292.70","13,725,198","202,732","482,412.60","7,979,724","3,500",.,.,.,"3,188,785.00","37,023,167","1,390,064"
2017,3046,Duke Energy Progress - (NC),A,Bundled,O,SC,Investor Owned,CPLE,"229,948.60","2,053,820","136,342","166,519.10","1,755,622","31,740","141,437.90","2,437,401",603,.,.,.,"537,905.60","6,246,843","168,685"
2017,3075,Carroll County - (TN),A,Bundled,O,TN,Municipal,TVA,"17,904.00","169,469","12,179","11,177.00","102,399","3,382","6,954.00","142,440",2,0,0,0,"36,035.00","414,308","15,563"
2017,3076,"Carroll Electric Coop, Inc - (OH)",A,Bundled,O,OH,Cooperative,PJM,"17,040.00","119,844","10,831","1,858.00","12,593","1,085","1,636.00","12,401",9,.,.,.,"20,534.00","144,838","11,925"
2017,3081,Carroll Electric Member Corp - (GA),A,Bundled,O,GA,Cooperative,SOCO,"77,588.00","642,477","47,873","14,966.00","131,387","2,864","15,239.00","250,621",37,.,.,.,"107,793.00","1,024,485","50,774"
2017,3093,Carroll Electric Coop Corp - (AR),A,Bundled,O,AR,Cooperative,SWPP,"107,338.00","1,083,229","80,931","28,427.00","337,024","5,591","19,287.00","321,920",42,0,0,0,"155,052.00","1,742,173","86,564"
2017,3093,Carroll Electric Coop Corp - (AR),A,Bundled,O,MO,Cooperative,SWPP,"11,312.00","109,256","11,225","1,911.00","20,635",794,0,0,0,0,0,0,"13,223.00","129,891","12,019"
2017,3107,Carteret-Craven El Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"50,256.50","437,593","36,124","13,334.90","136,251","3,986",.,.,.,.,.,.,"63,591.40","573,844","40,110"
2017,3108,City of Cartersville - (GA),A,Bundled,O,GA,Municipal,SOCO,"8,438.00","76,259","6,124","15,291.00","153,410","1,367","20,684.00","332,304",17,.,.,.,"44,413.00","561,973","7,508"
2017,3113,City of Carthage - (MO),A,Bundled,O,MO,Municipal,SPA,"7,402.00","72,280","6,527","5,809.00","62,643","1,120","10,347.00","148,155",27,.,.,.,"23,558.00","283,078","7,674"
2017,3203,Cedar Falls Utilities,A,Bundled,O,IA,Municipal,MISO,"15,826.00","162,582","17,007","16,905.70","239,566","2,113","5,596.80","80,645",253,.,.,.,"38,328.50","482,793","19,373"
