Utility Characteristics,,,,,,Demand,,Energy Sources (Megawatthours),,,,,,,,,,Disposition,,,,,,Electric Revenues,,,,,,,
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2019,807,Arkansas Electric Coop Corp,AR,Cooperative,SPP,"2,822.00","2,668.00","9,209,312","6,935,379","11,962","11,991",-29,0,0,0,0,"16,144,662",0,"16,001,109",0,0,"143,553","16,144,662",0,0,"767,586.30",0,"16,958.10","1,288.40","785,832.80",O
2019,814,Entergy Arkansas LLC,AR,Investor Owned,SERC,"4,513.00","3,620.00","27,576,017","4,700,126","221,607","59,235","162,372",0,0,0,0,"32,438,515","21,818,158","9,385,273",0,"37,297","1,197,787","32,438,515","1,861,402.80",0,"257,863.90",-625.2,"101,443.90","25,284.10","2,245,369.50",O
2019,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,SERC,309.3,285.2,0,"1,304,852",0,0,0,0,0,0,0,"1,304,852","1,290,716",0,395,"13,741",0,"1,304,852","121,371.10",0,0,0,0,"3,019.30","124,390.40",O
2019,828,City of Arlington - (MN),MN,Municipal,MRO,4.3,2.9,0,"18,493",0,0,0,0,0,0,0,"18,493","17,157",0,0,0,"1,336","18,493","1,793.50",0,0,0,0,42.6,"1,836.10",O
2019,831,City of Arlington - (SD),SD,Municipal,MRO,2,2.3,0,"11,064",0,0,0,0,0,0,0,"11,064","10,770",0,0,0,294,"11,064","1,514.30",0,0,0,0,0,"1,514.30",O
2019,832,City of Arma - (KS),KS,Municipal,SPP,2.8,1.5,0,"11,073",0,0,0,0,0,0,0,"11,073","11,073",0,0,0,0,"11,073","1,504.00",0,0,0,0,0,"1,504.00",O
2019,871,Village of Arnold - (NE),NE,Municipal,MRO,2,1,0,"7,380",0,0,0,0,0,0,0,"7,380","6,051",0,0,0,"1,329","7,380",900,0,0,0,0,10,910,O
2019,887,"Arrowhead Electric Coop, Inc",MN,Cooperative,MRO,8.6,24.4,0,"79,885",0,0,0,0,0,0,0,"79,885","75,135",0,0,0,"4,750","79,885","10,237.80",0,0,0,0,150,"10,387.80",O
2019,902,Town of Ashburnham - (MA),MA,Municipal,NPCC,7.3,9.7,0,"26,648","34,239","24,983","9,256",0,0,0,0,"35,904","33,807",0,0,97,"2,000","35,904","4,389.30",0,0,0,0,0,"4,389.30",O
2019,906,Town of Ashland,NH,Municipal,NPCC,3.2,3.8,0,"22,425",0,"3,422","-3,422",0,0,0,-371,"18,632","18,267",0,0,0,365,"18,632","2,832.00",0,0,0,0,53,"2,885.00",O
2019,907,City of Ashland - (OR),OR,Municipal,WECC,37.7,35.2,"3,213","173,181",0,0,0,0,0,0,0,"176,394","176,394",0,0,0,0,"176,394","16,233.00",0,0,0,0,270,"16,503.00",O
2019,911,City of Ashland - (KS),KS,Municipal,SPP,4.1,2.9,0,"13,059",0,0,0,0,0,0,0,"13,059","13,059",0,0,0,0,"13,059","1,123.00",0,0,0,0,0,"1,123.00",O
2019,918,City of Aspen- (CO),CO,Municipal,WECC,10.2,14.5,0,"72,604",0,0,0,0,0,0,0,"72,604","68,303",0,0,0,"4,301","72,604","7,976.00",0,0,0,0,0,"7,976.00",O
2019,924,"Associated Electric Coop, Inc",MO,Transmission,SERC,"4,051.00","4,539.00","26,212,389","4,608,166",0,0,0,0,0,0,0,"30,820,555",0,"29,724,096",0,"4,249","1,092,210","30,820,555",0,0,"1,223,688.50","33,099.40",0,0,"1,256,787.90",O
2019,925,"Ashley Chicot Elec Coop, Inc",AR,Cooperative,SERC,20.6,19.3,0,"85,489",0,0,0,0,0,0,0,"85,489","77,560",0,0,0,"7,929","85,489","9,535.00",0,0,0,0,-19,"9,516.00",O
2019,942,Atchison-Holt Electric Coop,MO,Cooperative,SERC,13.1,15.2,0,"81,957",0,0,0,0,0,0,0,"81,957","76,817",0,0,236,"4,904","81,957","8,327.00",0,0,0,0,0,"8,327.00",O
2019,944,City of Athens - (AL),AL,Municipal,SERC,279.5,288.3,0,"1,297,993",0,0,0,0,0,0,0,"1,297,993","1,244,647",0,0,0,"53,346","1,297,993","118,555.00",0,0,0,0,"2,450.10","121,005.10",O
2019,947,Athens Utility Board,TN,Municipal,SERC,118.7,107.1,0,"673,419",0,0,0,0,0,0,0,"673,419","657,192",0,0,"1,058","15,169","673,419","51,429.00",0,0,0,0,741.6,"52,170.60",O
2019,963,Atlantic City Electric Co,NJ,Investor Owned,RFC,"2,598.00","1,534.00",0,"6,521,522",0,0,0,0,0,0,0,"6,521,522","4,889,951","1,157,014",0,"10,002","464,555","6,521,522","809,755.70","214,414.90","60,269.10","9,259.10","150,855.90","7,991.20","1,252,545.90",O
2019,965,Atlantic Municipal Utilities,IA,Municipal,MRO,33.6,30.3,"97,867","91,627",0,0,0,0,0,0,"-1,503","187,991","182,944",0,0,0,"5,047","187,991","13,070.40",0,0,-144.2,787.7,108.3,"13,822.20",O
2019,970,Homefield Energy,TX,Retail Power Marketer,RFC,0,0,0,"7,327,530",0,0,0,0,0,0,0,"7,327,530","7,327,530",0,0,0,0,"7,327,530","369,691.50",0,0,0,0,0,"369,691.50",O
2019,989,City of Attica - (KS),KS,Municipal,SPP,1.8,0.9,0,"5,392",0,0,0,0,0,0,0,"5,392","5,392",0,0,0,0,"5,392",572.1,0,0,0,0,0,572.1,O
2019,993,Auburn Board of Public Works,NE,Municipal,MRO,12.8,14.1,0,"61,328",0,0,0,0,0,0,0,"61,328","57,338",0,0,0,"3,990","61,328","5,377.00",0,0,0,0,"1,084.00","6,461.00",O
2019,994,City of Auburn - (IN),IN,Municipal,RFC,77.7,70,0,"444,229",0,0,0,0,0,0,0,"444,229","434,510",0,"1,285",0,"8,434","444,229","38,444.60",0,0,0,0,"1,291.80","39,736.40",O
2019,995,City of Auburn - (IA),IA,Municipal,MRO,0.5,0.5,0,"2,176",0,0,0,0,0,0,0,"2,176","1,929",0,0,44,203,"2,176",215.8,0,0,0,0,18.7,234.5,O
2019,998,City of Augusta - (KS),KS,Municipal,SPP,22,11,"2,170","78,587",0,0,0,0,0,0,"-2,361","78,396","68,259","1,763","3,816","1,002","3,556","78,396","8,778.90",0,336.5,112.1,0,283.6,"9,511.10",O
2019,1000,City of Augusta - (AR),AR,Municipal,SERC,4,3,0,"14,524",0,0,0,0,0,0,0,"14,524","12,141",0,899,0,"1,484","14,524","1,339.00",0,0,0,0,0,"1,339.00",O
2019,1002,City of Aurelia - (IA),IA,Municipal,MRO,2,2,0,"7,600",0,0,0,0,0,0,0,"7,600","7,400",0,0,0,200,"7,600",747,0,0,0,0,26,773,O
2019,1004,City of Aurora - (SD),SD,Municipal,MRO,1.3,1.6,0,"6,549",0,0,0,0,0,0,0,"6,549","5,997",0,0,0,552,"6,549",644.4,0,0,0,0,0,644.4,O
2019,1009,City of Austin - (MN),MN,Municipal,MRO,69,47.9,0,"341,870",0,0,0,0,0,0,0,"341,870","335,157",0,0,0,"6,713","341,870","35,364.30",0,0,0,0,594.9,"35,959.20",O
2019,1015,Austin Energy,TX,Municipal,TRE,"2,810.00","2,156.00","9,115,458","5,666,762","1,315,898","1,247,044","68,854",0,0,0,0,"14,851,074","13,695,862","764,685",0,0,"390,527","14,851,074","1,258,700.10",0,"44,282.50",0,"82,355.80",0,"1,385,338.40",O
2019,1024,City of Ava - (MO),MO,Municipal,SERC,13,9,0,"64,900",0,0,0,0,0,0,0,"64,900","61,567",0,"1,877",0,"1,456","64,900","5,545.00",0,0,0,0,0,"5,545.00",O
2019,1028,Town of Avilla - (IN),IN,Municipal,RFC,7.5,6.5,0,"38,484",0,0,0,0,0,0,0,"38,484","38,484",0,0,0,0,"38,484","4,052.00",0,0,0,0,0,"4,052.00",O
2019,1033,City of Axtell - (KS),KS,Municipal,SPP,0.8,0.7,0,"3,432",0,0,0,0,0,0,0,"3,432","2,904",0,0,138,390,"3,432",334,0,0,0,0,16,350,O
2019,1036,Town of Ayden - (NC),NC,Municipal,SERC,23.8,21.4,0,"110,378",0,0,0,0,0,0,0,"110,378","106,705",0,571,0,"3,102","110,378","11,617.00",0,0,0,0,459,"12,076.00",O
2019,1046,City of Aztec - (NM),NM,Municipal,WECC,6.9,8,"2,226","42,253",0,0,0,0,0,0,-990,"43,489","42,278",0,0,0,"1,211","43,489","5,287.00",0,0,0,0,140,"5,427.00",O
2019,1050,City of Azusa,CA,Municipal,WECC,66.7,43.9,0,"348,307",0,0,0,0,0,0,"-8,585","339,722","248,413","81,391",0,0,"9,918","339,722","35,537.00",0,"3,287.00",0,0,"2,379.00","41,203.00",O
2019,1062,BARC Electric Coop Inc,VA,Cooperative,SERC,36.5,53.1,778,"193,046",0,0,0,0,0,0,0,"193,824","179,686",0,0,"1,674","12,464","193,824","24,778.00",0,0,0,0,575,"25,353.00",O
2019,1080,City of Badger - (SD),SD,Municipal,MRO,1,1,0,"1,860",0,0,0,0,0,0,0,"1,860","1,692",0,41,33,94,"1,860",188.6,0,0,0,0,11.4,200,O
2019,1101,Bagley Public Utilities Comm,MN,Municipal,MRO,4.7,4.9,0,"26,010",0,0,0,0,0,0,0,"26,010","23,529",0,217,269,"1,995","26,010","2,650.20",0,0,0,0,15.5,"2,665.70",O
2019,1119,Town of Bainbridge - (IN),IN,Municipal,RFC,1.4,1.3,0,"6,071",0,0,0,0,0,0,0,"6,071","5,704",0,0,0,367,"6,071",651.9,0,0,0,0,13,664.9,O
2019,1148,City of Baldwin City- (KS),KS,Municipal,SPP,9.1,5.6,172,"36,283",0,0,0,0,0,0,0,"36,455","32,857",0,121,0,"3,477","36,455","4,595.00",0,0,0,0,0,"4,595.00",O
2019,1149,Baldwin County El Member Corp,AL,Cooperative,SERC,311,420.5,0,"1,532,713",0,0,0,0,0,0,0,"1,532,713","1,476,269",0,0,0,"56,444","1,532,713","162,392.00",0,0,0,0,0,"162,392.00",O
2019,1167,Baltimore Gas & Electric Co,MD,Investor Owned,RFC,"6,706.00","6,409.00",0,"14,754,342",0,0,0,0,0,0,0,"14,754,342","12,506,681",0,0,"16,336","2,231,325","14,754,342","1,505,692.00","542,560.00",0,0,"261,549.40","71,623.30","2,381,424.70",O
2019,1169,Bailey County Elec Coop Assn,TX,Cooperative,SPP,90.4,33.1,0,"343,004",0,0,0,0,0,0,0,"343,004","312,645",0,0,87,"30,272","343,004","28,779.60",0,0,0,0,161.3,"28,940.90",O
2019,1170,Bamberg Board of Public Works,SC,Municipal,SERC,9,10.1,0,"47,450",0,0,0,0,0,0,0,"47,450","45,866",0,0,0,"1,584","47,450","5,604.00",0,0,0,0,0,"5,604.00",O
2019,1172,Bancroft Municipal Utilities,IA,Municipal,MRO,3,2,"4,963","16,850",0,0,0,0,0,0,0,"21,813","16,505","5,308",0,0,0,"21,813","1,395.00",0,278,0,0,0,"1,673.00",O
2019,1175,"Bandera Electric Coop, Inc",TX,Cooperative,TRE,161.4,199.3,0,"698,555",0,0,0,0,0,0,0,"698,555","641,687",0,0,928,"55,940","698,555","69,527.00",0,0,0,0,0,"69,527.00",O
2019,1176,City of Bandon - (OR),OR,Municipal,WECC,7.4,16.7,0,"68,300",0,0,0,0,0,0,0,"68,300","65,194",0,0,155,"2,951","68,300","5,777.70",0,0,0,0,0,"5,777.70",O
2019,1179,Versant Power,ME,Investor Owned,NPCC,380,367,0,"1,662,537",0,0,0,"1,280,732","1,274,287","6,445","-6,445","1,662,537","1,422,050","233,348",0,"7,139",0,"1,662,537","226,612.00","28,364.50","5,212.30","-1,543.20","4,085.00","7,175.00","269,905.60",O
2019,1181,Village of Bangor - (WI),WI,Municipal,MRO,4.8,4.6,0,"27,752",0,0,0,0,0,0,0,"27,752","25,930",0,0,0,"1,822","27,752","2,900.70",0,0,0,0,0,"2,900.70",O
2019,1192,City of Banning - (CA),CA,Municipal,WECC,44.1,21.2,"37,499","150,074",0,0,0,0,0,0,0,"187,573","132,030","43,179",0,0,"12,364","187,573","25,099.50",0,"1,444.10",0,825.5,"2,628.80","29,997.90",O
2019,1196,Village of Baraga - (MI),MI,Municipal,MISO,3.8,3.6,0,"21,349",0,0,0,0,0,0,0,"21,349","19,508",0,0,0,"1,841","21,349","2,534.00",0,0,0,0,0,"2,534.00",O
2019,1201,Barbourville Utility Comm,KY,Municipal,RFC,19,18.1,0,"88,496",0,0,0,0,0,0,0,"88,496","88,496",0,0,0,0,"88,496","8,329.00",0,0,0,0,0,"8,329.00",O
2019,1205,City of Bardwell - (KY),KY,Municipal,RFC,4.6,3.2,0,"9,057",0,0,0,0,0,0,0,"9,057","9,057",0,0,0,0,"9,057",905,0,0,0,0,0,905,O
2019,1208,Town of Bargersville - (IN),IN,Municipal,RFC,6.3,5.8,0,"44,458",0,0,0,0,0,0,0,"44,458","44,458",0,0,0,0,"44,458","6,587.00",0,0,0,0,0,"6,587.00",O
2019,1232,City of Barnesville - (GA),GA,Municipal,SERC,19,17,0,"100,211",0,0,0,0,0,0,0,"100,211","91,409",0,0,"4,456","4,346","100,211","7,799.00",0,0,0,0,305,"8,104.00",O
2019,1233,City of Barnesville - (MN),MN,Municipal,MRO,4.2,5.5,0,"24,795",0,0,0,0,0,0,-154,"24,641","21,704",0,"1,134",195,"1,608","24,641","2,037.30",0,0,0,0,0,"2,037.30",O
2019,1251,Barron Electric Coop,WI,Cooperative,MRO,57.9,59.4,122,"352,789",0,0,0,0,0,0,0,"352,911","332,559",0,0,802,"19,550","352,911","38,753.00",0,0,0,0,499,"39,252.00",O
2019,1273,"Bartlett Electric Coop, Inc",TX,Cooperative,TRE,51.8,67.5,0,"225,338",0,0,0,0,0,0,0,"225,338","213,033",0,0,0,"12,305","225,338","23,416.40",0,0,0,0,385.5,"23,801.90",O
2019,1276,"Barrow Utils & Elec Coop, Inc",AK,Cooperative,AK,6,9,"50,047",0,0,0,0,0,0,0,0,"50,047","47,567",0,0,0,"2,480","50,047","6,399.50",0,0,0,0,0,"6,399.50",O
2019,1278,City of Barron - (WI),WI,Municipal,MRO,14.8,13.1,381,"82,597",0,0,0,0,0,0,0,"82,978","80,089",0,0,310,"2,579","82,978","6,864.10",0,0,0,0,0,"6,864.10",O
2019,1279,Barry Electric Coop,MO,Cooperative,SERC,42.8,38.6,0,"186,471",0,0,0,0,0,0,0,"186,471","176,535",0,417,0,"9,519","186,471","20,532.50",0,0,0,0,"1,697.50","22,230.00",O
2019,1283,Bartholomew County Rural E M C,IN,Cooperative,RFC,86.2,88.7,0,"421,962",0,0,0,0,0,0,0,"421,962","412,163",0,0,0,"9,799","421,962","45,410.00",0,0,0,0,391.2,"45,801.20",O
2019,1299,"Barton Village, Inc",VT,Municipal,NPCC,2.6,2.8,"4,119","11,455",0,0,0,0,0,0,-252,"15,322","13,565",0,0,0,"1,757","15,322","2,713.60",0,0,0,0,18.4,"2,732.00",O
2019,1300,City of Bartow - (FL),FL,Municipal,FRCC,60,60,0,"302,908",0,0,0,0,0,0,0,"302,908","288,665",0,0,0,"14,243","302,908","29,257.90",0,0,0,0,0,"29,257.90",O
2019,1301,"Barton County Elec Coop, Inc",MO,Cooperative,SERC,35.2,32.8,0,"166,537",0,0,0,0,0,0,0,"166,537","157,055",0,0,281,"9,201","166,537","18,025.00",0,0,0,0,165,"18,190.00",O
2019,1307,Basin Electric Power Coop,ND,Cooperative,SPP,"3,783.00","4,060.00","19,520,039","12,897,314","30,577",0,"30,577","60,603","60,603",0,0,"32,447,930","1,095,488","30,740,108",0,0,"612,334","32,447,930","39,233.00",0,"1,700,554.00",0,"104,055.00",0,"1,843,842.00",O
2019,1324,City of Bastrop - (TX),TX,Municipal,TRE,17.3,13.4,0,"77,249",0,0,0,0,0,0,0,"77,249","71,340",0,0,0,"5,909","77,249","6,863.60",0,0,0,0,0,"6,863.60",O
2019,1325,City of Batavia - (IL),IL,Municipal,RFC,88,60.4,0,"422,230",0,0,0,0,0,0,0,"422,230","408,305",0,0,0,"13,925","422,230","45,193.00",0,0,0,0,"3,169.00","48,362.00",O
2019,1326,Village of Bartley - (NE),NE,Municipal,MRO,1.1,1.2,0,"5,832",0,0,0,0,0,0,0,"5,832","4,774",0,0,"1,058",0,"5,832",700.5,0,0,0,0,0,700.5,O
2019,1343,Bath Electric Gas & Water,NY,Municipal,NPCC,12,20,0,"82,562",0,0,0,0,0,0,0,"82,562","80,823",0,0,0,"1,739","82,562","4,646.00",0,0,0,0,392,"5,038.00",O
2019,1346,City of Battle Creek- (NE),NE,Municipal,SPP,3,2,0,"11,471",0,0,0,0,0,0,0,"11,471","10,704",0,0,0,767,"11,471","1,130.50",0,0,0,0,0,"1,130.50",O
2019,1353,City of Baudette - (MN),MN,Municipal,MRO,1.2,1.5,0,"22,093",0,0,0,0,0,0,0,"22,093","20,870",0,0,0,"1,223","22,093","2,228.60",0,0,0,0,0,"2,228.60",O
2019,1366,City of Bay City - (MI),MI,Municipal,RFC,71.8,48.9,"1,725","320,607",0,0,0,0,0,0,0,"322,332","306,720",0,0,0,"15,612","322,332","38,020.00",0,0,0,0,448,"38,468.00",O
2019,1367,"Bayfield Electric Coop, Inc",WI,Cooperative,MRO,14.7,18.3,0,"87,936",0,0,0,0,0,0,0,"87,936","79,426",0,0,0,"8,510","87,936","14,062.20",0,0,0,0,0,"14,062.20",O
2019,1374,City of Bayard - (NE),NE,Municipal,MRO,2.1,1.9,0,"9,080",0,0,0,0,0,0,0,"9,080","8,396",0,0,0,684,"9,080","1,219.00",0,0,0,0,0,"1,219.00",O
2019,1386,Village of Beach City - (OH),OH,Municipal,RFC,2.4,2.1,0,"10,050",0,0,0,0,0,0,0,"10,050","9,053",0,0,0,997,"10,050","1,473.00",0,0,0,0,0,"1,473.00",O
2019,1387,City of Benham,KY,Municipal,RFC,1,2.4,0,"6,080",0,0,0,0,0,0,0,"6,080","5,324",0,100,6,650,"6,080",602.3,0,0,0,0,0,602.3,O
2019,1417,"Beartooth Electric Coop, Inc",MT,Cooperative,WECC,14.1,18.5,0,"77,434",0,0,0,0,0,0,0,"77,434","70,409",0,0,382,"6,643","77,434","8,820.00",0,0,0,0,27.4,"8,847.40",O
2019,1427,City of Beatrice - (NE),NE,Municipal,SPP,38.2,40.3,0,"193,469",0,0,0,"5,207","5,207",0,0,"193,469","178,508",0,"1,274",0,"13,687","193,469","15,693.00",0,0,0,145,0,"15,693.00",O
2019,1434,Beaver City Corporation,UT,Municipal,WECC,1.9,1.6,"10,742","20,048",0,0,0,0,0,0,0,"30,790","30,790",0,0,0,0,"30,790","2,484.60",0,0,0,0,0,"2,484.60",O
2019,1435,City of Beaver City - (NE),NE,Municipal,MRO,1.3,1.6,0,"5,865",0,0,0,0,0,0,0,"5,865","5,409",0,0,0,456,"5,865",813,0,0,0,0,0,813,O
2019,1456,Town of Bedford - (VA),VA,Municipal,RFC,35.9,51.4,"14,536","206,761",0,0,0,0,0,0,0,"221,297","205,962",0,0,0,"15,335","221,297","20,602.90",0,0,0,0,0,"20,602.90",O
2019,1458,"Beauregard Electric Coop, Inc",LA,Cooperative,SERC,257,290,0,"1,405,302",0,0,0,0,0,0,0,"1,405,302","1,357,039",0,0,"1,146","47,117","1,405,302","115,622.00",0,0,0,0,0,"115,622.00",O
2019,1494,Town of Belhaven - (NC),NC,Municipal,SERC,4.1,3.7,0,"17,477",0,0,0,0,0,0,0,"17,477","15,236",0,0,"1,239","1,002","17,477","2,222.10",0,0,0,0,39.7,"2,261.80",O
2019,1512,City of Belleville - (KS),KS,Municipal,MRO,6,3,-255,"22,729",0,0,0,0,0,0,0,"22,474","20,630",0,672,514,658,"22,474","2,762.00",0,0,0,0,0,"2,762.00",O
2019,1515,City of Bellevue - (IA),IA,Municipal,MRO,6.7,2.4,34,"24,367",0,0,0,0,0,0,0,"24,401","23,086",0,"1,315",0,0,"24,401","2,138.00",0,0,0,0,180,"2,318.00",O
2019,1519,City of Bellville - (TX),TX,Municipal,TRE ERCOT,6.9,3.9,0,"52,600",0,0,0,0,0,0,0,"52,600","52,600",0,0,0,0,"52,600","5,580.00",0,0,0,0,0,"5,580.00",O
2019,1522,Village of Belmont - (WI),WI,Municipal,,4.5,3.4,0,"24,567",0,0,0,0,0,0,0,"24,567","23,528",0,0,0,"1,039","24,567","1,943.00",0,0,0,0,0,"1,943.00",O
2019,1523,Town of Belmont - (MA),MA,Municipal,NPCC,32.2,25,0,"127,977",0,0,0,0,0,0,0,"127,977","121,377",0,0,545,"6,055","127,977","24,424.70",0,0,0,0,145.6,"24,570.30",O
2019,1525,City of Beloit - (KS),KS,Municipal,SPP,12.3,4.7,121,"48,434",0,0,0,0,0,0,0,"48,555","42,777",0,421,0,"5,357","48,555","4,649.00",0,0,0,515,0,"5,164.00",O
2019,1529,"Beltrami Electric Coop, Inc",MN,Cooperative,MRO,64.1,116.9,0,"513,068",0,0,0,0,0,0,0,"513,068","373,623","119,030",0,"1,550","18,865","513,068","48,915.30",0,"7,316.40",0,0,478.2,"56,709.90",O
2019,1554,City of Benkelman - (NE),NE,Municipal,MRO,3.5,2.9,0,"14,294",0,0,0,0,0,0,0,"14,294","13,093",0,0,0,"1,201","14,294","1,142.00",0,0,0,0,0,"1,142.00",O
2019,1566,City of Bennettsville - (SC),SC,Municipal,SERC,20,17,0,"94,118",0,0,0,0,0,0,0,"94,118","79,716",0,0,"6,307","8,095","94,118","9,716.00",0,0,0,0,0,"9,716.00",O
2019,1571,Town of Benson - (NC),NC,Municipal,SERC,8.2,7.6,0,"38,825",0,0,0,0,0,0,0,"38,825","37,536",0,0,0,"1,289","38,825","4,817.90",0,0,0,0,18,"4,835.90",O
2019,1572,Badger Power Marketing Authority,WI,Wholesale Power Marketer,RFC,71.4,67.4,0,"411,739",0,0,0,0,0,0,0,"411,739",0,"411,572",0,0,167,"411,739",0,0,"28,201.00",0,0,0,"28,201.00",O
2019,1573,City of Benson - (MN),MN,Municipal,MRO,7.2,6.6,106,"36,518",0,0,0,0,0,0,0,"36,624","34,418",60,0,0,"2,146","36,624","3,116.00",0,0.7,0,80.8,914.4,"4,111.90",O
2019,1578,Benton County,TN,Municipal,SERC,48.1,38.7,0,"207,771",0,0,0,0,0,0,0,"207,771","201,891",0,0,521,"5,359","207,771","25,268.00",0,0,0,0,677.3,"25,945.30",O
2019,1579,PUD No 1 of Benton County,WA,Political Subdivision,WECC,408,354,0,"2,281,679",0,0,0,0,0,0,"-29,964","2,251,715","1,766,171","421,597",0,"2,461","61,486","2,251,715","127,692.00",0,"22,649.00",0,"1,484.00","11,607.00","163,432.00",O
2019,1581,City of Benton - (AR),AR,Municipal,SERC,74.9,42.1,0,"279,539",0,0,0,0,0,0,0,"279,539","261,702",0,"3,160","10,931","3,746","279,539","25,363.00",0,0,0,0,267.6,"25,630.60",O
2019,1582,City of Benton - (KY),KY,Municipal,SERC,16.5,10.9,0,"71,179",0,0,0,0,0,0,0,"71,179","67,509",0,0,62,"3,608","71,179","7,594.00",0,0,0,0,104.5,"7,698.50",O
2019,1585,Village of Benton - (WI),WI,Municipal,RFC,1.6,1.2,0,"5,866",0,0,0,0,0,0,0,"5,866","5,460",0,0,105,301,"5,866",664,0,0,0,0,0,664,O
2019,1586,City of Bentonville - (AR),AR,Municipal,SPP,161,132,0,"701,291",0,0,0,0,0,0,0,"701,291","675,865",0,0,0,"25,426","701,291","67,175.00",0,0,"1,165.00",0,"1,089.00","69,429.00",O
2019,1591,"Big Country Electric Coop, Inc",TX,Cooperative,TRE,66.5,64.3,0,"290,326",0,0,0,0,0,0,0,"290,326","265,798",0,0,0,"24,528","290,326","26,682.00",0,0,0,0,0,"26,682.00",O
2019,1601,City of Beresford,SD,Municipal,MRO,7.2,6,0,"33,792",0,0,0,0,0,0,0,"33,792","32,473",0,0,0,"1,319","33,792","3,782.00",0,0,0,0,0,"3,782.00",O
2019,1604,Village of Bergen - (NY),NY,Municipal,NPCC,9.1,3.9,0,"35,052",0,0,0,0,0,0,0,"35,052","34,207",0,0,0,845,"35,052","2,368.00",0,0,0,0,22.8,"2,390.80",O
2019,1611,"Messer Energy Services, Inc.",NJ,Retail Power Marketer,RFC,156.2,156.2,0,"1,397,363",0,0,0,0,0,0,0,"1,397,363","1,368,524",0,0,0,"28,839","1,397,363","59,624.00",0,0,0,0,0,"59,624.00",O
2019,1613,Berkeley Electric Coop Inc,SC,Cooperative,SERC,669.1,617.2,0,"3,359,797",0,0,0,0,0,0,0,"3,359,797","3,290,736",0,0,"3,343","65,718","3,359,797","317,540.00",0,0,0,"8,600.50",0,"326,140.50",O
2019,1615,Town of Berlin - (MD),MD,Municipal,RFC,10.7,13.3,51,"48,933",0,0,0,0,0,0,0,"48,984","46,311",0,0,0,"2,673","48,984","5,443.60",0,0,0,0,181.4,"5,625.00",O
2019,1618,Borough of Berlin - (PA),PA,Municipal,RFC,3.1,4.5,16,"19,648",0,0,0,0,0,0,0,"19,664","19,231",0,88,124,221,"19,664","1,870.20",0,0,211.4,0,0,"2,081.60",O
2019,1625,Benton Rural Electric Assn,WA,Cooperative,WECC,114.3,113,0,"592,395",0,0,0,0,0,0,0,"592,395","562,534",0,111,0,"29,750","592,395","41,107.00",0,0,0,0,515,"41,622.00",O
2019,1640,City of Bessemer Utilities,AL,Municipal,SERC,70,51.4,0,"316,563",0,0,0,0,0,0,0,"316,563","298,468",0,0,111,"17,983","316,563","33,465.00",0,0,0,0,905.2,"34,370.20",O
2019,1647,City of Bethany - (MO),MO,Municipal,RFC,9.7,7.5,0,"41,414",0,0,0,0,0,0,"-2,709","38,705","35,818",0,0,0,"2,887","38,705","4,170.00",0,0,0,0,0,"4,170.00",O
2019,1648,Village of Bethany - (IL),IL,Municipal,RFC,3,2,0,"11,000",0,0,0,0,0,0,0,"11,000","11,000",0,0,0,0,"11,000","1,300.00",0,0,0,0,0,"1,300.00",O
2019,1650,Village of Bethel - (OH),OH,Municipal,RFC,5.9,6.6,0,"26,929",0,0,0,0,0,0,0,"26,929","24,095",0,279,0,"2,555","26,929","2,565.00",0,0,0,0,0,"2,565.00",O
2019,1671,Big Flat Electric Coop Inc,MT,Cooperative,WECC,5.4,6.5,0,"33,584",0,0,0,0,0,0,0,"33,584","30,117",0,0,0,"3,467","33,584","3,754.90",0,0,0,0,0,"3,754.90",O
2019,1675,Big Horn Rural Electric Co,WY,Cooperative,WECC,23.3,20.8,0,"134,559",0,0,0,0,0,0,0,"134,559","128,621",0,0,0,"5,938","134,559","15,070.00",0,0,0,0,335,"15,405.00",O
2019,1677,Village of Bloomdale - (OH),OH,Municipal,RFC,0.9,0.9,0,"3,382",0,0,0,0,0,0,0,"3,382","3,181",0,0,0,201,"3,382",469,0,0,0,0,0,469,O
2019,1683,"Big Horn County Elec Coop, Inc",MT,Cooperative,WECC,13.3,16,0,"69,877",0,0,0,0,0,0,0,"69,877","62,280",0,0,410,"7,187","69,877","7,417.70",0,0,0,0,89.6,"7,507.30",O
2019,1692,Big Rivers Electric Corp,KY,Cooperative,SERC,"1,324.00","1,420.00","4,964,983","1,166,472","2,506,141","2,384,066","122,075","13,055","13,055",0,0,"6,253,530",0,"6,086,370",0,"4,434","162,726","6,253,530",0,0,"362,252.00",0,"13,796.80","2,678.20","378,727.00",O
