Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2019,55874,"Energy Services Providers, Inc",B,Energy,O,MD,Retail Power Marketer,PJM,"23,055.40","187,739","20,168","2,269.80","21,776",661,46.1,426,66,0,0,0,"25,371.30","209,941","20,895"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,NJ,Retail Power Marketer,PJM,"4,289.50","26,228","3,340","5,944.20","54,766",711,80,797,13,0,0,0,"10,313.70","81,791","4,064"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,NY,Retail Power Marketer,NYIS,"18,541.10","158,300","23,159","15,017.00","152,234","5,768",46,770,1,0,0,0,"33,604.10","311,304","28,928"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,OH,Retail Power Marketer,PJM,"6,428.30","63,186","6,763",703.2,"12,978",135,0,0,0,0,0,0,"7,131.50","76,164","6,898"
2019,55874,"Energy Services Providers, Inc",B,Energy,O,PA,Retail Power Marketer,PJM,"31,803.00","301,296","38,165","4,627.80","42,016","2,361",27,282,34,0,0,0,"36,457.80","343,594","40,560"
2019,55878,Hudson Energy Services,B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,"56,792.40","941,157","3,946",0,0,0,0,0,0,"56,792.40","941,157","3,946"
2019,55878,Hudson Energy Services,B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,"71,828.20","698,995","5,041",0,0,0,0,0,0,"71,828.20","698,995","5,041"
2019,55878,Hudson Energy Services,B,Energy,O,MD,Retail Power Marketer,PJM,0,0,0,"2,960.90","45,076",481,0,0,0,0,0,0,"2,960.90","45,076",481
2019,55878,Hudson Energy Services,B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0,"88,921.30","1,054,382","7,896",0,0,0,0,0,0,"88,921.30","1,054,382","7,896"
2019,55878,Hudson Energy Services,B,Energy,O,NY,Retail Power Marketer,NYIS,"1,384.20","16,780","1,358","61,384.00","792,547","8,118",0,0,0,0,0,0,"62,768.20","809,327","9,476"
2019,55878,Hudson Energy Services,B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0,"29,140.70","562,794","4,907",0,0,0,0,0,0,"29,140.70","562,794","4,907"
2019,55878,Hudson Energy Services,B,Energy,O,PA,Retail Power Marketer,PJM,0.2,3,1,"88,875.70","1,473,533","9,850",0,0,0,0,0,0,"88,875.90","1,473,536","9,851"
2019,55878,Hudson Energy Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,"8,843.70","89,492","5,462","344,564.60","4,138,581","35,717",0,0,0,0,0,0,"353,408.30","4,228,073","41,179"
2019,55937,Entergy Texas Inc.,A,Bundled,O,TX,Investor Owned,MISO,"606,779.10","6,039,325","401,770","334,347.80","4,926,068","51,713","365,564.50","8,042,710","5,707",0,.,.,"1,306,691.40","19,008,103","459,190"
2019,55959,Roughrider Electric Cooperativ,A,Bundled,O,ND,Cooperative,SWPP,"16,986.00","170,727","10,858","42,835.00","382,600","3,863","20,199.00","234,991",71,0,0,0,"80,020.00","788,318","14,792"
2019,55962,City of Victorville - (CA),A,Bundled,O,CA,Municipal,CISO,.,.,.,.,.,.,"11,873.00","92,821",72,.,.,.,"11,873.00","92,821",72
2019,55982,Heart of Texas Electric Coop,A,Bundled,O,TX,Cooperative,ERCO,"30,474.00","329,342","16,695","8,533.00","89,461","5,413","3,411.00","55,564",47,.,.,.,"42,418.00","474,367","22,155"
2019,56146,"Black Hills Colorado Electric, LLC",A,Bundled,O,CO,Investor Owned,PSCO,"101,058.00","617,000","85,869","100,720.00","894,243","11,966","37,718.00","443,115",55,0,0,0,"239,496.00","1,954,358","97,890"
2019,56196,Just Energy New York Corp.,B,Energy,O,NY,Retail Power Marketer,NYIS,"35,443.60","385,450","55,463","3,759.50","34,009","1,244",0,0,0,0,0,0,"39,203.10","419,459","56,707"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,"36,115.20","361,085","48,115","8,569.60","87,516","4,342",0,0,0,0,0,0,"44,684.80","448,601","52,457"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,559.3,"5,164",638,248.2,"3,986",83,0,0,0,0,0,0,807.5,"9,150",721
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,603.7,"6,140",646,85.6,"1,235",69,0,0,0,0,0,0,689.3,"7,375",715
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,IL,Retail Power Marketer,MISO,"34,410.20","473,085","59,217","35,389.10","634,094","7,340",0,0,0,0,0,0,"69,799.30","1,107,179","66,557"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,"20,000.70","147,633","22,558","7,708.00","66,190","2,958",0,0,0,0,0,0,"27,708.70","213,823","25,516"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"13,728.00","141,185","13,643","1,900.60","27,445","1,136",0,0,0,0,0,0,"15,628.60","168,630","14,779"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,"6,844.00","68,814","8,421","1,781.90","20,087",842,0,0,0,0,0,0,"8,625.90","88,901","9,263"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,"3,002.50","26,694","3,999","1,236.00","12,962",719,0,0,0,0,0,0,"4,238.50","39,656","4,718"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"17,816.50","139,407","16,497","12,733.00","149,611","3,543",0,0,0,0,0,0,"30,549.50","289,018","20,040"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"59,786.70","1,055,924","125,237","10,371.90","197,883","12,228",0,0,0,0,0,0,"70,158.60","1,253,807","137,465"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"3,821.00","54,288","5,867",944,"17,507",893,0,0,0,0,0,0,"4,765.00","71,795","6,760"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"37,864.90","486,582","50,291","10,976.40","172,310","7,593",0,0,0,0,0,0,"48,841.30","658,892","57,884"
2019,56212,"Ambit Energy Holdings, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,"3,822.40","33,026","4,749","1,214.50","12,617",590,0,0,0,0,0,0,"5,036.90","45,643","5,339"
2019,56212,"Ambit Energy Holdings, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"650,841.20","5,147,467","407,143","133,302.50","1,296,330","35,912",0,0,0,0,0,0,"784,143.70","6,443,797","443,055"
2019,56220,Anthracite Power & Light,B,Energy,O,PA,Retail Power Marketer,PJM,619.9,"9,118",737,"17,605.70","318,289",288,.,.,.,.,.,.,"18,225.60","327,407","1,025"
2019,56223,Macquarie Energy LLC,B,Energy,O,NV,Retail Power Marketer,NEVP,0,0,0,"2,010.70","53,618",1,0,0,0,0,0,0,"2,010.70","53,618",1
2019,56224,Rancho Cucamonga Municipal Utility,A,Bundled,O,CA,Municipal,CISO,402,"2,520",643,"9,981.00","71,405",735,660,"3,575",1,0,0,0,"11,043.00","77,500","1,379"
2019,56247,Mega Energy LP DBA Texans Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,"17,925.00","177,861","15,364","12,862.00","156,482","1,036",0,0,0,0,0,0,"30,787.00","334,343","16,400"
2019,56248,"Young Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"44,724.90","282,129","32,403",0,0,0,0,0,0,0,0,0,"44,724.90","282,129","32,403"
2019,56255,"Brilliant Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"15,307.20","128,808","7,804","57,750.30","660,535","7,982",.,.,.,.,.,.,"73,057.50","789,343","15,786"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,"2,191.50","15,503","1,850","1,388.40","9,826",492,0,0,0,0,0,0,"3,579.90","25,329","2,342"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,IL,Retail Power Marketer,PJM,"14,397.80","107,341","12,805","1,794.20","13,376",606,0,0,0,0,0,0,"16,192.00","120,717","13,411"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,"3,020.00","17,899","2,596",354.2,"2,100",106,0,0,0,0,0,0,"3,374.20","19,999","2,702"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,MD,Retail Power Marketer,PJM,"5,385.90","36,192","3,095","1,224.00","8,225",207,0,0,0,0,0,0,"6,609.90","44,417","3,302"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,"11,224.50","72,425","8,119","2,368.40","15,280",764,0,0,0,0,0,0,"13,592.90","87,705","8,883"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"9,994.70","84,051","13,317","4,771.10","40,125","2,091",0,0,0,0,0,0,"14,765.80","124,176","15,408"
2019,56265,Energy Plus Holdings LLC,B,Energy,O,OH,Retail Power Marketer,PJM,594.5,"4,192",401,11.1,78,6,0,0,0,0,0,0,605.6,"4,270",407
2019,56265,Energy Plus Holdings LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"38,211.80","337,058","31,395","2,541.50","22,400","1,391",0,0,0,0,0,0,"40,753.30","359,458","32,786"
2019,56279,"Spartan Renewable Energy, Inc",B,Energy,O,MI,Retail Power Marketer,MISO,.,.,.,.,.,.,"12,112.20","228,932",4,.,.,.,"12,112.20","228,932",4
2019,56286,"Frontier Utilities, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,"3,943.60","35,917","5,013",0,0,0,0,0,0,0,0,0,"3,943.60","35,917","5,013"
2019,56286,"Frontier Utilities, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,"1,342.20","9,528","1,109",0,0,0,0,0,0,0,0,0,"1,342.20","9,528","1,109"
2019,56286,"Frontier Utilities, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,"3,234.80","33,869","4,770",0,0,0,0,0,0,0,0,0,"3,234.80","33,869","4,770"
2019,56286,"Frontier Utilities, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,"10,232.90","104,257","9,361",19.5,168,3,0,0,0,0,0,0,"10,252.40","104,425","9,364"
2019,56286,"Frontier Utilities, Inc.",D,Bundled,O,TX,Retail Power Marketer,ERCO,"130,123.90","1,130,545","71,430","9,919.30","91,715","1,501",.,.,.,.,.,.,"140,043.20","1,222,260","72,931"
2019,56292,"Bounce Energy, Inc.",D,Bundled,O,TX,Retail Power Marketer,ERCO,"30,114.60","239,872","33,341",564.9,"3,317",566,0,0,0,0,0,0,"30,679.50","243,189","33,907"
2019,56360,Discount Power - (TX),D,Bundled,O,TX,Retail Power Marketer,ERCO,1.4,23,3,4.4,93,1,.,.,.,.,.,.,5.8,116,4
2019,56379,"MC Squared Energy Services, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"49,956.50","733,440","78,056","43,596.20","640,802","7,716","1,101.30","16,311",57,0,0,0,"94,654.00","1,390,553","85,829"
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,.,.,.,205.9,"2,817",17,.,.,.,.,.,.,205.9,"2,817",17
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,.,.,.,898.1,"14,540",31,.,.,.,.,.,.,898.1,"14,540",31
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,.,.,.,"2,324.90","33,923",168,.,.,.,.,.,.,"2,324.90","33,923",168
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,.,.,.,"4,837.10","59,916",481,.,.,.,.,.,.,"4,837.10","59,916",481
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,.,.,.,736.8,"18,086",71,.,.,.,.,.,.,736.8,"18,086",71
2019,56408,"UGI Energy Services, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,375.7,"5,541",448,"47,732.30","779,254","2,950",.,.,.,.,.,.,"48,108.00","784,795","3,398"
2019,56441,Our Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"95,615.00","1,058,649","55,115","29,092.00","371,213","4,406",0,0,0,0,0,0,"124,707.00","1,429,862","59,521"
2019,56496,"UP Power Marketing, LLC",B,Energy,O,MI,Retail Power Marketer,MISO,0,0,0,0,0,0,"1,353.50","17,337",1,0,0,0,"1,353.50","17,337",1
2019,56501,"Palmco Power NJ, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"2,492.00","11,287","2,256",57,402,24,.,.,.,.,.,.,"2,549.00","11,689","2,280"
2019,56503,TDX Manley Generating LLC,A,Bundled,O,AK,Investor Owned,NA,171,156,81,293,278,33,.,.,.,.,.,.,464,434,114
2019,56504,Major Energy Electric Services,B,Energy,O,CT,Retail Power Marketer,ISNE,"2,314.00","23,546","2,849","2,748.00","25,607",112,0,0,0,0,0,0,"5,062.00","49,153","2,961"
2019,56504,Major Energy Electric Services,B,Energy,O,DC,Retail Power Marketer,PJM,"1,663.00","13,640","1,742",1,"2,690",14,0,0,0,0,0,0,"1,664.00","16,330","1,756"
2019,56504,Major Energy Electric Services,B,Energy,O,IL,Retail Power Marketer,PJM,"1,282.00","8,700","1,184",354,"2,961",408,0,0,0,0,0,0,"1,636.00","11,661","1,592"
2019,56504,Major Energy Electric Services,B,Energy,O,MA,Retail Power Marketer,ISNE,"7,085.00","40,796","7,116","6,184.00","56,523",950,0,0,0,0,0,0,"13,269.00","97,319","8,066"
2019,56504,Major Energy Electric Services,B,Energy,O,MD,Retail Power Marketer,PJM,"5,023.00","30,847","3,309",581,"8,176",195,0,0,0,0,0,0,"5,604.00","39,023","3,504"
2019,56504,Major Energy Electric Services,B,Energy,O,NY,Retail Power Marketer,NYIS,"24,014.00","244,463","25,328","32,120.00","437,255","6,423",0,0,.,0,0,.,"56,134.00","681,718","31,751"
2019,56504,Major Energy Electric Services,B,Energy,O,OH,Retail Power Marketer,PJM,156,"1,545",222,796,"12,269",18,0,0,0,0,0,0,952,"13,814",240
2019,56521,"Devonshire Energy, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,0,0,0,520.7,"8,907",1,0,0,0,0,0,0,520.7,"8,907",1
2019,56521,"Devonshire Energy, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,"4,847.40","77,081",1,0,0,0,0,0,0,"4,847.40","77,081",1
2019,56521,"Devonshire Energy, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,0,0,0,"1,593.30","25,336",1,0,0,0,0,0,0,"1,593.30","25,336",1
2019,56521,"Devonshire Energy, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,0,0,0,"1,219.50","19,392",1,0,0,0,0,0,0,"1,219.50","19,392",1
2019,56522,"Backyard Farms Energy, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,.,.,.,.,.,.,"2,687.40","48,543",1,.,.,.,"2,687.40","48,543",1
2019,56535,City of Williams - AZ,A,Bundled,O,AZ,Municipal,AZPS,"1,056.00","9,406","1,467","3,484.00","34,357",441,0,0,0,.,.,.,"4,540.00","43,763","1,908"
2019,56536,Riverside Electric Cooperative,A,Bundled,O,ID,Cooperative,IPCO,"1,372.40","20,963",602,.,.,.,.,.,.,.,.,.,"1,372.40","20,963",602
2019,56571,AP Holdings LLC,B,Energy,O,MD,Retail Power Marketer,PJM,465.4,"6,404",652,"2,084.90","33,953",276,0,0,0,0,0,0,"2,550.30","40,357",928
2019,56571,AP Holdings LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,846.8,"7,746","1,324","3,486.90","47,858",531,0,0,0,0,0,0,"4,333.70","55,604","1,855"
2019,56571,AP Holdings LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,390.4,"3,252",841,"5,298.70","34,857",824,0,0,0,0,0,0,"5,689.10","38,109","1,665"
2019,56571,AP Holdings LLC,B,Energy,O,OH,Retail Power Marketer,PJM,"4,615.30","65,981","6,194","3,161.30","65,182",712,0,0,0,0,0,0,"7,776.60","131,163","6,906"
2019,56571,AP Holdings LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"10,490.60","159,349","12,738","11,264.20","189,792","1,254",0,0,0,0,0,0,"21,754.80","349,141","13,992"
2019,56571,AP Holdings LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"15,185.90","182,319","10,766","42,158.10","829,928","12,798",0,0,0,0,0,.,"57,344.00","1,012,247","23,564"
2019,56573,"Palmco Power PA, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"11,512.00","82,451","12,617",710,"7,221",542,0,0,0,0,0,0,"12,222.00","89,672","13,159"
2019,56692,Marin Clean Energy,B,Energy,O,CA,Community Choice Aggregator,CISO,"184,815.00","2,444,322","422,838","209,513.00","2,676,118","50,988",0,0,0,0,0,0,"394,328.00","5,120,440","473,826"
2019,56697,Ameren Illinois Company,A,Bundled,O,IL,Investor Owned,MISO,"459,464.80","4,875,758","435,634","215,925.40","2,719,917","63,138","18,022.60","422,227",287,.,.,.,"693,412.80","8,017,902","499,059"
2019,56697,Ameren Illinois Company,C,Delivery,O,IL,Investor Owned,MISO,"388,337.50","6,778,671","623,500","312,369.60","10,079,000","99,081","109,373.10","11,164,411",693,521.2,"19,125",1,"810,601.40","28,041,207","723,275"
2019,56734,Smart Prepaid Electric,D,Bundled,O,TX,Retail Power Marketer,ERCO,784.2,"6,754",641,0,0,0,0,0,0,0,0,0,784.2,"6,754",641
2019,56737,"Stream Energy Pennsylvania, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"67,236.00","802,838","70,130","10,834.00","144,694","3,691",0,0,0,0,0,0,"78,070.00","947,532","73,821"
2019,56738,Infinite Electric LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"32,722.40","301,852","25,732","8,178.30","83,313","4,663",0,0,0,0,0,0,"40,900.70","385,165","30,395"
2019,56739,Gold Country Energy,A,Bundled,O,AK,Investor Owned,NA,167,247,129,63,93,15,.,.,.,.,.,.,230,340,144
2019,56775,Entrust Energy,B,Energy,O,IL,Retail Power Marketer,PJM,14,174,24,"10,311.00","153,852","1,939",0,0,0,0,0,0,"10,325.00","154,026","1,963"
2019,56775,Entrust Energy,B,Energy,O,MD,Retail Power Marketer,PJM,18,254,11,"5,107.00","73,972","1,024",0,0,0,0,0,0,"5,125.00","74,226","1,035"
2019,56775,Entrust Energy,B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0,"4,716.00","57,929",662,0,0,0,0,0,0,"4,716.00","57,929",662
2019,56775,Entrust Energy,B,Energy,O,NY,Retail Power Marketer,NYIS,72,847,50,"8,697.00","107,920","1,528",0,0,0,0,0,0,"8,769.00","108,767","1,578"
2019,56775,Entrust Energy,B,Energy,O,OH,Retail Power Marketer,PJM,82,"1,021",103,"13,326.00","235,210","3,942",0,0,0,0,0,0,"13,408.00","236,231","4,045"
2019,56775,Entrust Energy,B,Energy,O,PA,Retail Power Marketer,PJM,7,86,4,"37,077.00","551,501","7,983",0,0,0,0,0,0,"37,084.00","551,587","7,987"
2019,56775,Entrust Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,"107,071.00","934,934","63,438","132,761.00","1,279,501","21,438",0,0,0,0,0,0,"239,832.00","2,214,435","84,876"
2019,56810,American Light and Power,D,Bundled,O,TX,Retail Power Marketer,ERCO,"7,659.00","79,790","5,516","9,638.70","113,625","1,887",0,0,0,0,0,0,"17,297.70","193,415","7,403"
2019,56876,"Stream Energy Maryland, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"9,523.00","84,812","6,830","1,057.00","11,615",305,0,0,0,0,0,0,"10,580.00","96,427","7,135"
2019,56961,Veteran Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"14,732.50","131,968","10,134","1,310.00","11,208",543,0,0,0,0,0,0,"16,042.50","143,176","10,677"
2019,56982,PBF Power Marketing LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0,0,0,0,888.8,"28,849",1,0,0,0,888.8,"28,849",1
2019,57037,Reliant Energy Northeast LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,"3,930.30","31,037","4,233","2,119.00","17,064",796,"2,564.20","34,352",8,.,.,.,"8,613.50","82,453","5,037"
2019,57037,Reliant Energy Northeast LLC,B,Energy,O,DC,Retail Power Marketer,PJM,457.9,"3,890",573,132.7,"1,558",63,522.5,"7,243",1,.,.,.,"1,113.10","12,691",637
2019,57037,Reliant Energy Northeast LLC,B,Energy,O,DE,Retail Power Marketer,PJM,"1,311.30","12,918","1,264",2.3,33,3,"5,841.30","94,368",276,.,.,.,"7,154.90","107,319","1,543"
2019,57037,Reliant Energy Northeast LLC,B,Energy,O,IL,Retail Power Marketer,PJM,"104,752.10","1,086,308","147,784",687.2,"7,329",258,"4,876.30","83,451",18,.,.,.,"110,315.60","1,177,088","148,060"
2019,57037,Reliant Energy Northeast LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,"49,884.70","322,661","45,725","5,794.90","35,485","1,585","3,852.70","55,619",9,.,.,.,"59,532.30","413,765","47,319"
2019,57037,Reliant Energy Northeast LLC,B,Energy,O,MD,Retail Power Marketer,PJM,"25,739.00","225,730","19,979","1,061.70","10,457",440,"18,076.40","312,433",162,.,.,.,"44,877.10","548,620","20,581"
2019,57037,Reliant Energy Northeast LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,"15,141.10","137,672","17,082","1,676.00","17,805",287,"9,033.80","137,736",20,.,.,.,"25,850.90","293,213","17,389"
2019,57037,Reliant Energy Northeast LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"17,404.70","237,918","36,938",0,0,0,"2,367.50","42,109",7,.,.,.,"19,772.20","280,027","36,945"
2019,57037,Reliant Energy Northeast LLC,B,Energy,O,OH,Retail Power Marketer,PJM,"56,322.90","675,829","74,182",286.6,"4,012",213,"7,610.70","166,272",12,.,.,.,"64,220.20","846,113","74,407"
2019,57037,Reliant Energy Northeast LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"196,872.80","2,052,560","190,379","11,227.30","138,967","4,114","17,873.80","279,920",48,.,.,.,"225,973.90","2,471,447","194,541"
2019,57067,"ENGIE Retail, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,"6,378.10","68,005","6,695",834.6,"8,108",242,0,0,0,0,0,0,"7,212.70","76,113","6,937"
2019,57067,"ENGIE Retail, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,125.9,"1,715",261,99.8,"1,179",1,0,0,0,0,0,0,225.7,"2,894",262
2019,57067,"ENGIE Retail, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,206.9,"2,792",273,43.2,578,7,0,0,0,0,0,.,250.1,"3,370",280
2019,57067,"ENGIE Retail, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"2,395.20","25,610","4,784",480.5,"6,024",123,0,0,0,0,0,0,"2,875.70","31,634","4,907"
2019,57067,"ENGIE Retail, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,"9,611.30","74,525","8,770","4,605.10","37,399",830,0,0,0,0,0,0,"14,216.40","111,924","9,600"
2019,57067,"ENGIE Retail, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"2,067.60","23,743","2,189","2,011.30","25,314",389,0,0,0,0,0,0,"4,078.90","49,057","2,578"
2019,57067,"ENGIE Retail, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,"2,590.00","27,137","3,309",363.1,"4,429",50,0,0,0,0,0,0,"2,953.10","31,566","3,359"
2019,57067,"ENGIE Retail, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,"1,269.90","12,561","1,682",169.1,"1,860",23,0,0,0,0,0,0,"1,439.00","14,421","1,705"
2019,57067,"ENGIE Retail, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"1,084.10","9,649","1,293",48.8,466,8,0,0,0,0,0,0,"1,132.90","10,115","1,301"
2019,57067,"ENGIE Retail, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,757,"9,470","1,218","1,336.80","17,193",413,0,0,0,0,0,0,"2,093.80","26,663","1,631"
2019,57067,"ENGIE Retail, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"2,900.10","37,606","6,002",295,"4,711",124,0,0,0,0,0,0,"3,195.10","42,317","6,126"
2019,57067,"ENGIE Retail, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"12,338.70","131,069","13,864","5,675.30","75,490","1,493",0,0,0,0,0,0,"18,014.00","206,559","15,357"
2019,57067,"ENGIE Retail, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,903.5,"8,660","1,268",10,90,2,0,0,0,0,0,0,913.5,"8,750","1,270"
2019,57067,"ENGIE Retail, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"55,909.60","581,339","28,915","3,450.40","37,166",679,0,0,0,0,0,0,"59,360.00","618,505","29,594"
2019,57074,"Stream Energy New Jersey, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"17,870.00","150,354","15,892","5,219.00","52,224","1,418",0,0,0,0,0,0,"23,089.00","202,578","17,310"
2019,57132,"US Retailers, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"504,561.20","4,716,807","284,542","221,769.40","2,660,999","40,723",0,0,0,0,0,0,"726,330.60","7,377,806","325,265"
2019,57185,"Palmco Power MD, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"5,718.00","36,246","4,932",58,485,12,0,0,0,0,0,0,"5,776.00","36,731","4,944"
2019,57307,"Plymouth Rock Energy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,643,"5,609",697,"7,510.00","133,638",206,0,0,0,0,0,0,"8,153.00","139,247",903
2019,57307,"Plymouth Rock Energy, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,683,"5,361",596,"1,849.00","24,345",635,0,0,0,0,0,0,"2,532.00","29,706","1,231"
2019,57307,"Plymouth Rock Energy, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"1,536.00","9,049","1,313","26,806.00","321,050","2,001",0,0,0,0,0,0,"28,342.00","330,099","3,314"
2019,57307,"Plymouth Rock Energy, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"2,702.00","22,040","3,856","82,973.00","1,205,362","8,307",0,0,0,0,0,0,"85,675.00","1,227,402","12,163"
2019,57307,"Plymouth Rock Energy, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,576,"4,962",604,"3,622.00","50,587",404,0,0,0,0,0,0,"4,198.00","55,549","1,008"
2019,57307,"Plymouth Rock Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,676,"5,550",622,"13,831.00","224,306","1,171",0,0,0,0,0,0,"14,507.00","229,856","1,793"
2019,57313,SolarCity Corporation,A,Bundled,O,AZ,Behind the Meter,AZPS,"37,134.00","309,398","24,431","3,805.00","43,073",367,0,0,0,0,0,0,"40,939.00","352,471","24,798"
2019,57313,SolarCity Corporation,A,Bundled,O,AZ,Behind the Meter,SRP,"9,610.00","95,995","6,762","1,823.00","23,725",49,0,0,0,0,0,0,"11,433.00","119,720","6,811"
