"Country.Iso code","Country.Full","Date.Full","Date.Year","Date.Month","Date.Day","Data.Cases.New","Data.Cases.Total","Data.Cases.New per million","Data.Cases.Total per million","Data.Deaths.New","Data.Deaths.Total","Data.Deaths.New per million","Data.Deaths.Total per million"
"IRL","Ireland","2022-07-14","2022","7","14","0","54","0.0","10.829","0","0","0.0","0.0"
"IRL","Ireland","2022-07-15","2022","7","15","0","54","0.0","10.829","0","0","0.0","0.0"
"IRL","Ireland","2022-07-16","2022","7","16","0","54","0.0","10.829","0","0","0.0","0.0"
"IRL","Ireland","2022-07-17","2022","7","17","0","54","0.0","10.829","0","0","0.0","0.0"
"IRL","Ireland","2022-07-18","2022","7","18","0","54","0.0","10.829","0","0","0.0","0.0"
"IRL","Ireland","2022-07-19","2022","7","19","0","54","0.0","10.829","0","0","0.0","0.0"
"IRL","Ireland","2022-07-20","2022","7","20","15","69","3.008","13.837","0","0","0.0","0.0"
"IRL","Ireland","2022-07-21","2022","7","21","0","69","0.0","13.837","0","0","0.0","0.0"
"IRL","Ireland","2022-07-22","2022","7","22","0","69","0.0","13.837","0","0","0.0","0.0"
"IRL","Ireland","2022-07-23","2022","7","23","0","69","0.0","13.837","0","0","0.0","0.0"
"IRL","Ireland","2022-07-24","2022","7","24","0","69","0.0","13.837","0","0","0.0","0.0"
"IRL","Ireland","2022-07-25","2022","7","25","0","69","0.0","13.837","0","0","0.0","0.0"
"IRL","Ireland","2022-07-26","2022","7","26","0","69","0.0","13.837","0","0","0.0","0.0"
"IRL","Ireland","2022-07-27","2022","7","27","16","85","3.209","17.046","0","0","0.0","0.0"
"IRL","Ireland","2022-07-28","2022","7","28","0","85","0.0","17.046","0","0","0.0","0.0"
"IRL","Ireland","2022-07-29","2022","7","29","0","85","0.0","17.046","0","0","0.0","0.0"
"IRL","Ireland","2022-07-30","2022","7","30","0","85","0.0","17.046","0","0","0.0","0.0"
"IRL","Ireland","2022-07-31","2022","7","31","0","85","0.0","17.046","0","0","0.0","0.0"
"IRL","Ireland","2022-08-01","2022","8","1","0","85","0.0","17.046","0","0","0.0","0.0"
"IRL","Ireland","2022-08-02","2022","8","2","0","85","0.0","17.046","0","0","0.0","0.0"
"IRL","Ireland","2022-08-03","2022","8","3","12","97","2.406","19.452","0","0","0.0","0.0"
"IRL","Ireland","2022-08-04","2022","8","4","0","97","0.0","19.452","0","0","0.0","0.0"
"IRL","Ireland","2022-08-05","2022","8","5","0","97","0.0","19.452","0","0","0.0","0.0"
"IRL","Ireland","2022-08-06","2022","8","6","4","101","0.802","20.255","0","0","0.0","0.0"
"IRL","Ireland","2022-08-07","2022","8","7","0","101","0.0","20.255","0","0","0.0","0.0"
"IRL","Ireland","2022-08-08","2022","8","8","0","101","0.0","20.255","0","0","0.0","0.0"
"IRL","Ireland","2022-08-09","2022","8","9","0","101","0.0","20.255","0","0","0.0","0.0"
"IRL","Ireland","2022-08-10","2022","8","10","0","101","0.0","20.255","0","0","0.0","0.0"
"IRL","Ireland","2022-08-11","2022","8","11","0","101","0.0","20.255","0","0","0.0","0.0"
"IRL","Ireland","2022-08-12","2022","8","12","0","101","0.0","20.255","0","0","0.0","0.0"
"IRL","Ireland","2022-08-13","2022","8","13","0","101","0.0","20.255","0","0","0.0","0.0"
"IRL","Ireland","2022-08-14","2022","8","14","0","101","0.0","20.255","0","0","0.0","0.0"
"IRL","Ireland","2022-08-15","2022","8","15","0","101","0.0","20.255","0","0","0.0","0.0"
"IRL","Ireland","2022-08-16","2022","8","16","0","101","0.0","20.255","0","0","0.0","0.0"
"IRL","Ireland","2022-08-17","2022","8","17","12","113","2.406","22.661","0","0","0.0","0.0"
"IRL","Ireland","2022-08-18","2022","8","18","0","113","0.0","22.661","0","0","0.0","0.0"
"IRL","Ireland","2022-08-19","2022","8","19","0","113","0.0","22.661","0","0","0.0","0.0"
"IRL","Ireland","2022-08-20","2022","8","20","13","126","2.607","25.268","0","0","0.0","0.0"
"IRL","Ireland","2022-08-21","2022","8","21","0","126","0.0","25.268","0","0","0.0","0.0"
"IRL","Ireland","2022-08-22","2022","8","22","0","126","0.0","25.268","0","0","0.0","0.0"
"IRL","Ireland","2022-08-23","2022","8","23","2","128","0.401","25.669","0","0","0.0","0.0"
"IRL","Ireland","2022-08-24","2022","8","24","0","128","0.0","25.669","0","0","0.0","0.0"
"IRL","Ireland","2022-08-25","2022","8","25","0","128","0.0","25.669","0","0","0.0","0.0"
"IRL","Ireland","2022-08-26","2022","8","26","0","128","0.0","25.669","0","0","0.0","0.0"
"IRL","Ireland","2022-08-27","2022","8","27","0","128","0.0","25.669","0","0","0.0","0.0"
"IRL","Ireland","2022-08-28","2022","8","28","0","128","0.0","25.669","0","0","0.0","0.0"
"IRL","Ireland","2022-08-29","2022","8","29","16","144","3.209","28.878","0","0","0.0","0.0"
"IRL","Ireland","2022-08-30","2022","8","30","0","144","0.0","28.878","0","0","0.0","0.0"
"IRL","Ireland","2022-08-31","2022","8","31","0","144","0.0","28.878","0","0","0.0","0.0"
"IRL","Ireland","2022-09-01","2022","9","1","0","144","0.0","28.878","0","0","0.0","0.0"
"IRL","Ireland","2022-09-02","2022","9","2","0","144","0.0","28.878","0","0","0.0","0.0"
"IRL","Ireland","2022-09-03","2022","9","3","16","160","3.209","32.086","0","0","0.0","0.0"
"IRN","Iran","2022-08-16","2022","8","16","1","1","0.011","0.011","0","0","0.0","0.0"
"ISL","Iceland","2022-06-15","2022","6","15","3","3","8.101","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-16","2022","6","16","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-17","2022","6","17","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-18","2022","6","18","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-19","2022","6","19","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-20","2022","6","20","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-21","2022","6","21","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-22","2022","6","22","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-23","2022","6","23","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-24","2022","6","24","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-25","2022","6","25","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-26","2022","6","26","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-27","2022","6","27","0","3","0.0","8.101","0","0","0.0","0.0"
"ISL","Iceland","2022-06-28","2022","6","28","1","4","2.7","10.801","0","0","0.0","0.0"
"ISL","Iceland","2022-06-29","2022","6","29","0","4","0.0","10.801","0","0","0.0","0.0"
"ISL","Iceland","2022-06-30","2022","6","30","0","4","0.0","10.801","0","0","0.0","0.0"
"ISL","Iceland","2022-07-01","2022","7","1","0","4","0.0","10.801","0","0","0.0","0.0"
"ISL","Iceland","2022-07-02","2022","7","2","0","4","0.0","10.801","0","0","0.0","0.0"
"ISL","Iceland","2022-07-03","2022","7","3","0","4","0.0","10.801","0","0","0.0","0.0"
"ISL","Iceland","2022-07-04","2022","7","4","0","4","0.0","10.801","0","0","0.0","0.0"
"ISL","Iceland","2022-07-05","2022","7","5","0","4","0.0","10.801","0","0","0.0","0.0"
"ISL","Iceland","2022-07-06","2022","7","6","0","4","0.0","10.801","0","0","0.0","0.0"
"ISL","Iceland","2022-07-07","2022","7","7","2","6","5.401","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-08","2022","7","8","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-09","2022","7","9","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-10","2022","7","10","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-11","2022","7","11","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-12","2022","7","12","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-13","2022","7","13","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-14","2022","7","14","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-15","2022","7","15","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-16","2022","7","16","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-17","2022","7","17","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-18","2022","7","18","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-19","2022","7","19","0","6","0.0","16.202","0","0","0.0","0.0"
"ISL","Iceland","2022-07-20","2022","7","20","3","9","8.101","24.302","0","0","0.0","0.0"
"ISL","Iceland","2022-07-21","2022","7","21","0","9","0.0","24.302","0","0","0.0","0.0"
"ISL","Iceland","2022-07-22","2022","7","22","0","9","0.0","24.302","0","0","0.0","0.0"
"ISL","Iceland","2022-07-23","2022","7","23","0","9","0.0","24.302","0","0","0.0","0.0"
"ISL","Iceland","2022-07-24","2022","7","24","0","9","0.0","24.302","0","0","0.0","0.0"
"ISL","Iceland","2022-07-25","2022","7","25","0","9","0.0","24.302","0","0","0.0","0.0"
"ISL","Iceland","2022-07-26","2022","7","26","0","9","0.0","24.302","0","0","0.0","0.0"
"ISL","Iceland","2022-07-27","2022","7","27","0","9","0.0","24.302","0","0","0.0","0.0"
"ISL","Iceland","2022-07-28","2022","7","28","0","9","0.0","24.302","0","0","0.0","0.0"
"ISL","Iceland","2022-07-29","2022","7","29","1","10","2.7","27.003","0","0","0.0","0.0"
"ISL","Iceland","2022-07-30","2022","7","30","0","10","0.0","27.003","0","0","0.0","0.0"
"ISL","Iceland","2022-07-31","2022","7","31","0","10","0.0","27.003","0","0","0.0","0.0"
"ISL","Iceland","2022-08-01","2022","8","1","0","10","0.0","27.003","0","0","0.0","0.0"
"ISL","Iceland","2022-08-02","2022","8","2","1","11","2.7","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-03","2022","8","3","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-04","2022","8","4","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-05","2022","8","5","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-06","2022","8","6","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-07","2022","8","7","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-08","2022","8","8","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-09","2022","8","9","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-10","2022","8","10","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-11","2022","8","11","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-12","2022","8","12","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-13","2022","8","13","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-14","2022","8","14","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-15","2022","8","15","0","11","0.0","29.703","0","0","0.0","0.0"
"ISL","Iceland","2022-08-16","2022","8","16","0","11","0.0","29.703","0","0","0.0","0.0"
