"artist.gender","artist.name","artist.role","data.medium","data.thumbnail","data.title","data.url","dimensions.depth","dimensions.height","dimensions.width","metadata.acquisition date","metadata.creation decade","metadata.creation year","metadata.credit","artist.birth.location","artist.birth.year","artist.death.location","artist.death.year"
"Male","McFadyen, Jock","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T12/T12546_8.jpg","Purfleet: from Draculas Garden","http://www.tate.org.uk/art/artworks/mcfadyen-purfleet-from-draculas-garden-t12546","30.0","3350.0","1675.0","2008","2000","2001","Presented anonymously 2005","Paisley, United Kingdom","1950","","0"
"Male","McFall, David B.","artist","Portland stone","","Bull Calf","http://www.tate.org.uk/art/artworks/mcfall-bull-calf-n05443","565.0","648.0","476.0","1943","1940","1942","Presented by the Trustees of the Chantrey Bequest 1943","Glasgow, United Kingdom","1919","","1988"
"Male","McHale, John","artist","Oil paint and printed paper on hardboard","","Telemath VI","http://www.tate.org.uk/art/artworks/mchale-telemath-vi-t07102","0.0","1221.0","917.0","1996","1950","1957","Purchased 1996","","1922","","1978"
"Male","McKeever, Ian","artist","Oil paint and acrylic paint on canvas","http://www.tate.org.uk/art/images/work/T/T06/T06883_8.jpg","Hartgrove Painting No. 2","http://www.tate.org.uk/art/artworks/mckeever-hartgrove-painting-no-2-t06883","0.0","3185.0","3000.0","1994","1990","1992","Purchased 1994","Withernsea, United Kingdom","1946","","0"
"Male","McKenna, Stephen","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T07/T07036_8.jpg","Large Studio at Castiglion","http://www.tate.org.uk/art/artworks/mckenna-large-studio-at-castiglion-t07036","0.0","1601.0","1202.0","1995","1990","1993","Purchased 1995","London, United Kingdom","1939","","0"
"Female","McKenzie, Lucy","artist","Oil paint and graphite on canvas","http://www.tate.org.uk/art/images/work/T/T13/T13591_8.jpg","Side Entrance","http://www.tate.org.uk/art/artworks/mckenzie-side-entrance-t13591","0.0","1754.0","2755.0","2012","2010","2011","Purchased 2012","Glasgow, United Kingdom","1977","","0"
"Male","McKinnon, Michael","artist","Print on paper","http://www.tate.org.uk/art/images/work/P/P01/P01890_8.jpg","Spiral Prism","http://www.tate.org.uk/art/artworks/mckinnon-spiral-prism-p01890","0.0","825.0","635.0","1979","1970","1976","Presented by Editions Alecto 1979","","1940","","0"
"Male","McLachlan, Thomas Hope","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01656_8.jpg","Evening Quiet","http://www.tate.org.uk/art/artworks/mclachlan-evening-quiet-n01656","0.0","870.0","584.0","1898","1890","1891","Presented by subscribers 1898","","1845","","1897"
"Male","McLaughlin, John","artist","Oil paint and acrylic paint on canvas","","#6-1973","http://www.tate.org.uk/art/artworks/mclaughlin-6-1973-t11920","32.0","1523.0","1213.0","2005","1970","1973","Presented by the American Fund for the Tate Gallery, courtesy of a private collector 2004","Sharon, United States","1898","Dana Point, United States","1976"
"Male","McLean, Bruce","artist","Film, 16mm, or video, projection, black and white, and sound (mono) and digital print on paper","","In the Shadow of Your Smile, Bob","http://www.tate.org.uk/art/artworks/mclean-in-the-shadow-of-your-smile-bob-t13533","0.0","0.0","0.0","2012","1970","1970","Purchased 2012","Glasgow, United Kingdom","1944","","0"
"Male","McLean, John","artist","Acrylic paint on canvas","http://www.tate.org.uk/art/images/work/T/T05/T05003_8.jpg","Opening","http://www.tate.org.uk/art/artworks/mclean-opening-t05003","0.0","2285.0","750.0","1987","1980","1987","Purchased 1987","Liverpool, United Kingdom","1939","","0"
"Male","McMillan, William","artist","Portland stone","","The Birth of Venus","http://www.tate.org.uk/art/artworks/mcmillan-the-birth-of-venus-n04602","356.0","533.0","1289.0","1931","1930","1931","Presented by the Trustees of the Chantrey Bequest 1931","Aberdeen, United Kingdom","1887","","1977"
"Male","McQueen, Steve","artist","Film, 35 mm, shown as video, high definition, 2 projections, colour and sound (surround)","","Giardini","http://www.tate.org.uk/art/artworks/mcqueen-giardini-t13692","0.0","0.0","0.0","2013","2000","2009","Presented jointly to Tate and the British Council by the Art Fund and Outset Contemporary Art Fund 2010   ","London, United Kingdom","1969","","0"
"Male","McTaggart, William","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N06/N06044_8.jpg","Summer Sundown - Tir-nan-og","http://www.tate.org.uk/art/artworks/mctaggart-summer-sundown-tir-nan-og-n06044","0.0","914.0","610.0","1951","1880","1880","Bequeathed by Sir James and Lady Caw 1951","Argyll and Bute, United Kingdom","1835","Midlothian, United Kingdom","1910"
"Male","McWilliam, F.E.","artist","Bronze","http://www.tate.org.uk/art/images/work/T/T06/T06669_8.jpg","Portrait Bust of Isaac Wolfson","http://www.tate.org.uk/art/artworks/mcwilliam-portrait-bust-of-isaac-wolfson-t06669","305.0","480.0","440.0","1992","1960","1960","Presented by the executors of the artist's estate 1992","Down, United Kingdom","1909","","1992"
"Female","Mead, Dorothy","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01493_8.jpg","Chessboard","http://www.tate.org.uk/art/artworks/mead-chessboard-t01493","0.0","640.0","760.0","1971","1950","1958","Presented by Andrew Forge 1971","London, United Kingdom","1928","","1975"
"Male","Meadows, Bernard","artist","Bronze","http://www.tate.org.uk/art/images/work/T/T07/T07912_8.jpg","Help","http://www.tate.org.uk/art/artworks/meadows-help-t07912","260.0","700.0","207.0","2002","1960","1966","Presented by the artist 2002","Norwich, United Kingdom","1915","","2005"
"Male","Medalla, David","artist","Metal, Perspex, 2 compressors, 2 timers, water and soap","","Cloud Canyons No. 3: An Ensemble of Bubble Machines (Auto Creative Sculptures)","http://www.tate.org.uk/art/artworks/medalla-cloud-canyons-no-3-an-ensemble-of-bubble-machines-auto-creative-sculptures-t12201","0.0","0.0","0.0","2006","1960","1961","Purchased 2006","Manila, Pilipinas","1942","","0"
"Male","Medley, Robert","artist","Acrylic paint on canvas","http://www.tate.org.uk/art/images/work/T/T06/T06981_8.jpg","Isphahan","http://www.tate.org.uk/art/artworks/medley-isphahan-t06981","0.0","1524.0","1575.0","1995","1970","1974","Presented by the trustees of the artist's estate 1995","London, United Kingdom","1905","","1994"
"Male","Mednikoff, Reuben","artist","Ink on paper","","Untitled Drawing","http://www.tate.org.uk/art/artworks/mednikoff-untitled-drawing-t03890","0.0","255.0","380.0","1984","1930","1936","Purchased 1984","London, United Kingdom","1906","Bexhill-on-Sea, United Kingdom","1972"
"Male","Mehring, Howard","artist","Acrylic paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01448_8.jpg","Crest","http://www.tate.org.uk/art/artworks/mehring-crest-t01448","0.0","1908.0","2140.0","1974","1960","1966","Presented by Mrs Nesta Dorrance through the American Federation of Arts 1974","Washington, United States","1931","","0"
"Female","Meidner, Else","artist","Watercolour, charcoal and graphite on paper","http://www.tate.org.uk/art/images/work/T/T03/T03694_8.jpg","Death and the Maiden","http://www.tate.org.uk/art/artworks/meidner-death-and-the-maiden-t03694","0.0","497.0","550.0","1983","1910","1918","Presented by Professor J.P. Hodin 1983","Berlin, Deutschland","1901","","1987"
"Male","Meireles, Cildo","artist","Rubber, wood, fishing nets, metal, paper and audio, 4 channels","http://www.tate.org.uk/art/images/work/T/T12/T12605_8.jpg","Eureka/Blindhotland","http://www.tate.org.uk/art/artworks/meireles-eurekablindhotland-t12605","0.0","0.0","0.0","2008","1970","1970","Presented by the American Fund for the Tate Gallery 2007","Rio de Janeiro, Brasil","1948","","0"
"Male","Mekas, Jonas","artist","Film, 16 mm, shown as video, projection, colour and sound","http://www.tate.org.uk/art/images/work/T/T12/T12420_8.jpg","Diaries, Notes & Sketches a.k.a. Walden","http://www.tate.org.uk/art/artworks/mekas-diaries-notes-sketches-aka-walden-t12420","0.0","0.0","0.0","2007","1960","1964","Purchased 2007","Lietuva","1922","","0"
"Female","Melland, Sylvia","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T07/T07320_8.jpg","Still Life with an Open Window","http://www.tate.org.uk/art/artworks/melland-still-life-with-an-open-window-t07320","0.0","685.0","763.0","1997","1930","1931","Presented by David Melland 1997","Altrincham, United Kingdom","1906","","1993"
"Female","Mellis, Margaret","artist","Household paint on wood","http://www.tate.org.uk/art/images/work/T/T04/T04930_8.jpg","Number Thirty Five","http://www.tate.org.uk/art/artworks/mellis-number-thirty-five-t04930","60.0","755.0","540.0","1987","1980","1983","Purchased 1987","Zhonghua","1914","","2009"
"Male","Mellors, Nathaniel","artist","Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P79/P79365_8.jpg","Time Surgeon Performers Mask","http://www.tate.org.uk/art/artworks/mellors-time-surgeon-performers-mask-p79365","0.0","242.0","320.0","2008","2000","2007","Purchased 2008","Doncaster, United Kingdom","1974","","0"
"Male","Melville, Arthur","artist","Watercolour and gouache on board","http://www.tate.org.uk/art/images/work/N/N05/N05067_8.jpg","The Blue Night, Venice","http://www.tate.org.uk/art/artworks/melville-the-blue-night-venice-n05067","0.0","610.0","864.0","1940","1890","1897","Presented by W. Graham Robertson 1940","Angus, United Kingdom","1855","Whiteley Village, United Kingdom","1904"
"Female","Mendieta, Ana","artist","Photograph, colour on paper","","Untitled (Silueta Series, Mexico)","http://www.tate.org.uk/art/artworks/mendieta-untitled-silueta-series-mexico-t13357","0.0","203.0","254.0","2011","1970","1974","Presented by the American Patrons of Tate, courtesy of the Latin American Acquisitions Committee 2010","La Habana, Cuba","1948","New York, United States","1985"
"Male","Meneeley, Ed","artist","Screenprint on paper","","Louinas Dream","http://www.tate.org.uk/art/artworks/meneeley-louinas-dream-p01450","0.0","660.0","933.0","1975","1970","1973","Presented by Editions Alecto through the Institute of Contemporary Prints 1975","Wilkes-Barre, United States","1927","","0"
"Male","Meninsky, Bernard","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T03/T03348_8.jpg","Sleeping Woman in a Landscape","http://www.tate.org.uk/art/artworks/meninsky-sleeping-woman-in-a-landscape-t03348","0.0","1070.0","613.0","1982","1940","1945","Purchased 1982","Ukrayina","1891","London, United Kingdom","1950"
"Male","Menpes, Mortimer","artist","Oil paint on wood","http://www.tate.org.uk/art/images/work/T/T01/T01229_8.jpg","Flower of the Tea","http://www.tate.org.uk/art/artworks/menpes-flower-of-the-tea-t01229","0.0","171.0","267.0","1970","1880","1887","Purchased 1970","Port Adelaide, Australia","1855","","1939"
"Male","Mercier, Philip","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T03/T03065_8.jpg","The Schutz Family and their Friends on a Terrace","http://www.tate.org.uk/art/artworks/mercier-the-schutz-family-and-their-friends-on-a-terrace-t03065","0.0","1257.0","1022.0","1980","1720","1725","Purchased 1980","Berlin, Deutschland","1689","London, United Kingdom","1760"
"","Merivale, Francis","attributed to","Watercolour and ink on paper","http://www.tate.org.uk/art/images/work/T/T09/T09369_8.jpg","Copy of Rubens Watering Place, after F. Towne","http://www.tate.org.uk/art/artworks/merivale-copy-of-rubens-watering-place-after-f-towne-t09369","0.0","482.0","341.0","1997","0","0","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","","0","","0"
"Female","Merritt, Anna Lea","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01578_8.jpg","Love Locked Out","http://www.tate.org.uk/art/artworks/merritt-love-locked-out-n01578","0.0","641.0","1156.0","1890","1890","1890","Presented by the Trustees of the Chantrey Bequest 1890","Philadelphia, United States","1844","Hurstbourne Tarrant, United Kingdom","1930"
"Male","Merz, Mario","artist","10 photographs, gelatin silver print on paper and neon lights","http://www.tate.org.uk/art/images/work/T/T12/T12192_8.jpg","Untitled (A Real Sum is a Sum of People)","http://www.tate.org.uk/art/artworks/merz-untitled-a-real-sum-is-a-sum-of-people-t12192","0.0","0.0","0.0","2006","1970","1972","Presented by Tate Members 2006","Milano, Italia","1925","Milano, Italia","2003"
"Female","Merz, Marisa","artist","Steel and nylon","http://www.tate.org.uk/art/images/work/T/T13/T13031_8.jpg","Untitled","http://www.tate.org.uk/art/artworks/merz-untitled-t13031","14.0","290.0","290.0","2010","1960","1969","Presented by the artist 2009","Torino, Italia","1931","","0"
"Male","Mesens, E.L.T.","artist","Ink, gouache, coloured pencil and printed paper on cardboard","http://www.tate.org.uk/art/images/work/T/T01/T01265_8.jpg","The Night Prowler","http://www.tate.org.uk/art/artworks/mesens-the-night-prowler-t01265","0.0","330.0","572.0","1971","1950","1955","Presented by the artist 1971","Bruxelles, Belgi","1903","London, United Kingdom","1971"
"Female","Messager, Annette","artist","Steel, fabric, coloured pencils, paper, cardboard, glass and dolls","http://www.tate.org.uk/art/images/work/T/T07/T07436_8.jpg","The Pikes","http://www.tate.org.uk/art/artworks/messager-the-pikes-t07436","1120.0","8000.0","3000.0","1998","1990","1992","Presented by the Patrons of New Art through the Tate Gallery Foundation 1998","Berck, France","1943","","0"
"Male","Methuen, Lord","artist","Ink on paper","","The Arch at Orange","http://www.tate.org.uk/art/artworks/methuen-the-arch-at-orange-t11013","0.0","349.0","276.0","1997","1930","1936","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","Corsham, United Kingdom","1886","","1974"
"Male","Metzger, Gustav","artist","Photograph, colour, scanachrome print on PVC and cotton","","To Crawl into - Anschluss, Vienna, March 1938","http://www.tate.org.uk/art/artworks/metzger-to-crawl-into-anschluss-vienna-march-1938-t13323","0.0","0.0","0.0","2011","1990","1996","Purchased 2007, accessioned 2011","Noremburg, Deutschland","1926","","0"
"Male","Metzinger, Jean","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00251_8.jpg","Woman with a Coffee Pot","http://www.tate.org.uk/art/artworks/metzinger-woman-with-a-coffee-pot-t00251","0.0","810.0","1153.0","1959","1910","1919","Presented by the Friends of the Tate Gallery 1959","Nantes, France","1883","Paris, France","1956"
"Male","Meyer, Bill","artist","Photo-screenprint on paper","http://www.tate.org.uk/art/images/work/P/P20/P20227_8.jpg","From the Light Came Loving","http://www.tate.org.uk/art/artworks/meyer-from-the-light-came-loving-p20227","0.0","752.0","1040.0","2002","1970","1979","Presented by the artist 2002","Melbourne, Australia","1942","","0"
"Male","Meyer, Klaus","artist","Woodcut and linocut on papers","http://www.tate.org.uk/art/images/work/P/P12/P12454_8.jpg","[no title]","http://www.tate.org.uk/art/artworks/meyer-no-title-p12454","0.0","255.0","340.0","2004","1980","1987","Presented by the artist's family 2004","Berlin, Deutschland","1918","","2002"
"Male","Metrovic, Ivan","artist","Plaster","","The Archers of Domagoj","http://www.tate.org.uk/art/artworks/mestrovic-the-archers-of-domagoj-t12131","100.0","1400.0","1570.0","2006","1910","1917","Presented by Tate Members 2005, accessioned 2006","Hrvatska","1883","South Bend, United States","1962"
"Male","Michael, Alan","artist","Digital print on paper","http://www.tate.org.uk/art/images/work/P/P79/P79788_8.jpg","Flags at Le Havre","http://www.tate.org.uk/art/artworks/michael-flags-at-le-havre-p79788","0.0","520.0","375.0","2009","2000","2008","Purchased using funds provided by the Charities Advisory Trust 2009","Glasgow, United Kingdom","1967","","0"
